anchor_components,boundary_f1,boundary_iou,bridge_risk,component_delta,component_error,dice,false_bridge,fn_pixels,fp_pixels,gt_components,image,iou,missing_anchor,precision,recall,risk_pixels,sep_fp_pixels,sep_fp_rate,sep_pixels,split
27,0.5330490405117271,0.3633720930232558,0,1,1,0.8992321847832985,0,1850,1326,26,2575.png,0.8169135873638093,0,0.9144350519455379,0.8845265588914549,2920,1307,0.09782934131736527,13360,train
22,0.40945412534899395,0.25742993765510563,1,-3,3,0.9169395085667059,1,2652,5187,25,2583.png,0.8466189246301948,0,0.8929544328875682,0.9422486444110537,7429,5075,0.25004927079227435,20296,train
15,0.4508554176450855,0.2910350801212646,1,-6,6,0.7291394061399095,1,1990,701,21,2626.png,0.5737367337240614,0,0.8378440897524867,0.6454027084818247,2205,701,0.08369149952244508,8376,train
23,0.39690324672692634,0.24758533501896335,0,1,1,0.9215638777191028,0,4922,6411,22,2633.png,0.8545372866127583,0,0.912163643338631,0.9311598763619071,9480,5933,0.23461720974375197,25288,train
33,0.23059079225094564,0.13032078234988426,0,12,12,0.935437318873348,0,16825,16013,21,2636.png,0.8787057215676135,0,0.9369331049014396,0.9339463011891629,24644,14076,0.2908444738310226,48397,train
26,0.22522159548751008,0.12690124858115778,0,6,6,0.9336757353046518,0,20665,16371,20,2648.png,0.8756020717313467,0,0.9409110760601609,0.9265508208607753,25857,13550,0.2692124294683303,50332,train
21,0.3935109203383411,0.244950884086444,1,-4,4,0.8871750731623343,1,2592,3962,25,2662.png,0.7972278943134707,0,0.8667339387823747,0.9086036671368124,6141,3868,0.23380077369439073,16544,train
26,0.44000581057524696,0.2820560573610206,0,0,0,0.8923900537697528,0,1209,3374,26,2694.png,0.805689815992538,0,0.8492201814362962,0.9401840490797546,4438,3341,0.21955707432476834,15217,train
26,0.49982528478579913,0.3331780490077332,1,-1,1,0.9108414490760255,1,1653,2366,27,2722.png,0.8362799413394166,0,0.8966586590958725,0.9254801190154179,3944,2362,0.15240676216285973,15498,train
22,0.5269765511516912,0.3577516376699303,1,-4,4,0.9300531744506374,1,2559,2900,26,2741.png,0.8692517723701858,0,0.9260071951624015,0.9341346648821167,5207,2867,0.1425091957451039,20118,train
20,0.4263604100946372,0.2709390465451356,0,0,0,0.9224192077803667,0,3814,3844,20,2797.png,0.8560093261131168,0,0.9221389507798258,0.9226996351844345,6904,3696,0.18067165273500513,20457,train
19,0.37772397094430993,0.23283582089552238,1,-4,4,0.6494068492128628,1,4270,429,23,2808.png,0.48083084742017457,0,0.9102698180297009,0.504755277197866,3176,429,0.0416221985058698,10307,train
25,0.42855736090595764,0.272715879182855,0,5,5,0.9173169220428696,0,4376,3497,20,2829.png,0.8472626391960579,0,0.9258638965444138,0.9089263043975941,7097,3475,0.17169820643312417,20239,train
22,0.4035051461166453,0.2527444076222038,0,0,0,0.924312616105634,0,3918,5901,22,2830.png,0.8592762450734504,0,0.9103967687565483,0.938660487835426,9287,5616,0.22496394808524275,24964,train
21,0.3691715708465369,0.2263705759888966,0,1,1,0.9123959160855621,0,10401,4486,20,2834.png,0.8389044594258259,0,0.9452993537373491,0.8817059994313335,10372,4222,0.16441450212235678,25679,train
22,0.4166629696996584,0.2631549453628467,1,-2,2,0.923323813878847,1,4733,4154,24,2835.png,0.8575687154419425,0,0.9279594880510561,0.9187342250304769,7912,4040,0.17827986408366797,22661,train
26,0.5014963167587477,0.3346647207926876,0,1,1,0.9270204800704691,0,3255,1716,25,2836.png,0.8639684754946227,0,0.94844989185292,0.9065380308381428,4708,1563,0.08374859347371805,18663,train
22,0.44767745923073266,0.28839203675344566,1,-3,3,0.9378260055459952,1,2564,4409,25,2837.png,0.8829306784413142,0,0.9226477657502763,0.9535119846248685,6763,4367,0.20307849702380953,21504,train
21,0.36941410129096325,0.22655298416565164,1,-4,4,0.9239141064867206,1,5122,5770,25,2838.png,0.8585876945847344,0,0.9197507684176854,0.9281153074256523,9928,5442,0.2103838868055824,25867,train
25,0.5567116249197174,0.38572445710217157,0,0,0,0.9314418173388966,0,1567,2130,25,2844.png,0.8716809551907257,0,0.9218176479224783,0.9412690678760166,3640,2130,0.12799711555795926,16641,train
23,0.3693334942279072,0.22649235323137643,1,-1,1,0.9303022732950287,1,5971,4352,24,2854.png,0.8696870621205044,0,0.9405837861453186,0.9202431042543244,9335,4191,0.16168357702249142,25921,train
22,0.20594934087928773,0.11479572208971302,1,-3,3,0.8019886973317119,1,9859,1213,25,2858.png,0.669433331342927,0,0.9486778083350963,0.694588147826895,7315,1196,0.06810546096463754,17561,train
22,0.4604235197368421,0.29905855645322826,0,0,0,0.9227775976282021,0,3418,3250,22,2866.png,0.8566268168917176,0,0.9245764678579717,0.9209857136252254,6074,3218,0.16276364372060087,19771,train
29,0.4821805091283106,0.3176797452056651,0,9,9,0.9300819499428901,0,4250,2055,20,2867.png,0.8693020459774881,0,0.9532858993885113,0.9079807733945351,5742,2052,0.1060081624218629,19357,train
30,0.46802297284142896,0.3055026051594866,0,7,7,0.8876823638042475,0,2060,981,23,2871.png,0.7980475494753619,0,0.9245268502846592,0.8536620018469845,2952,981,0.08153257978723404,12032,train
24,0.5166437414030262,0.3482937685459941,1,-1,1,0.9304849101390302,1,2648,2477,25,2872.png,0.87000634115409,0,0.9326481224678468,0.9283317094294684,4904,2461,0.12984751754339682,18953,train
27,0.5001941747572816,0.33350595546349043,0,0,0,0.9172563962983125,0,2664,1592,27,2874.png,0.8471593765711413,0,0.9367802398538638,0.8985297478479469,4194,1592,0.09343819697147553,17038,train
27,0.3772658988482724,0.2324878108992162,0,5,5,0.9086484502019195,0,4929,3780,22,2886.png,0.8325900580523624,0,0.9197332936954536,0.8978276190871025,7756,3573,0.17082616179001722,20916,train
20,0.44287756074321105,0.2844205115652919,1,-1,1,0.932193058954811,1,3687,3544,21,2888.png,0.8729977518617394,0,0.9334447595260005,0.9309447108181,6884,3442,0.16305841110426833,21109,train
24,0.5224825496455819,0.35362191459752434,1,-1,1,0.9344116415410385,1,2625,2387,25,2894.png,0.8768973817360122,0,0.9373309879492767,0.9315104234612676,4924,2374,0.1250263324204761,18988,train
22,0.421116675246876,0.26671804600426846,1,-3,3,0.9039484033349064,1,3909,5250,25,2904.png,0.8247316149032665,0,0.8914122611069745,0.9168421724424022,7659,4217,0.18729735731734398,22515,train
27,0.43100537221795854,0.2747016239483467,0,1,1,0.9131764327188541,0,3985,3028,26,2906.png,0.8402250928394049,0,0.9241254886238348,0.9024837880827113,6555,2977,0.14085639933759167,21135,train
24,0.4723518752402394,0.3092020129403307,0,2,2,0.9056721834621281,0,3554,2476,22,2912.png,0.8276059237234833,0,0.9212067209775967,0.8906528828995138,5439,2397,0.1279491833030853,18734,train
33,0.16902544252247892,0.09231446817881524,0,16,16,0.9043275333779445,0,51339,11140,17,2934.png,0.8253630176233002,0,0.963645382571975,0.8518889289578074,26894,8429,0.173937267849773,48460,train
25,0.45337036641384465,0.2931344108302252,0,0,0,0.9292631527657657,0,3248,2559,25,2953.png,0.867872582480091,0,0.9371283966389858,0.9215288347708439,5584,2557,0.13033948414721175,19618,train
28,0.4380928291387378,0.28048582995951415,0,2,2,0.935604753217297,0,3856,3980,26,2970.png,0.8790012507527679,0,0.9346523273951236,0.9365591220940754,7532,3879,0.1550421679523562,25019,train
25,0.4257327569111173,0.2704323289327824,0,2,2,0.9370181680953151,0,4928,4418,23,2976.png,0.8814997020375559,0,0.940249658511516,0.9338088138507206,8594,4363,0.17338261007788905,25164,train
26,0.18056935259557802,0.09924497691251716,0,1,1,0.8990834564446446,0,24151,2968,25,2977.png,0.816668131392684,0,0.9760204246517791,0.8333896726570315,17749,2884,0.07698056801195814,37464,train
31,0.4654962075001326,0.30335292084341514,0,4,4,0.9290299227799228,0,2659,3223,27,2985.png,0.8674658074401208,0,0.9227505872201716,0.9353953058943584,5718,3176,0.1592139562863445,19948,train
20,0.3440825365959056,0.20778966597077245,1,-2,2,0.8760340588399161,1,4660,5575,22,3003.png,0.7794133494256342,0,0.8664318742662738,0.885851459925534,8757,4849,0.23666357557713896,20489,train
23,0.4466802809184639,0.28756493298274866,0,0,0,0.9340885787383154,0,4145,2476,23,3014.png,0.8763285204624839,0,0.9498704243602203,0.9188225847515716,6153,2437,0.11673692278214218,20876,train
29,0.3256477299738531,0.1944917660420216,0,6,6,0.8980852993650889,0,6008,4217,23,3034.png,0.8150225229299709,0,0.9144086545292172,0.882334508421465,9069,4033,0.1829522772636545,22044,train
21,0.4890863939354333,0.32370242214532874,0,0,0,0.873874926943308,0,1407,751,21,3041.png,0.7760016607847208,0,0.9087152060289292,0.8416075650118203,2091,751,0.0800981228668942,9376,train
30,0.3640978311029072,0.2225669957686883,0,5,5,0.9075990786599049,0,5876,3471,25,3050.png,0.8308296532252226,0,0.929702689565781,0.8865220833896603,8043,3101,0.13751662971175166,22550,train
24,0.3244261433327493,0.19362091503267975,1,-1,1,0.8884500202347227,1,5554,8228,25,3051.png,0.7992893134884804,0,0.869628596780327,0.9081041728713724,11482,7352,0.30052321778940483,24464,train
23,0.3853424593751455,0.23865274814003115,1,-3,3,0.898909531108139,1,4277,6078,26,3053.png,0.8163811753023371,0,0.8833777846000346,0.9149972175848636,8703,5168,0.22657722828707966,22809,train
20,0.5333759182369849,0.3636759581881533,1,-2,2,0.8349259226790567,1,1495,388,22,3055.png,0.7166290443942814,0,0.9246601941747573,0.7610676042832029,1706,388,0.04651720417216161,8341,train
22,0.6013539404777111,0.4299543378995434,0,0,0,0.9018654675821839,0,813,802,22,3061.png,0.8212704736609119,0,0.9024686853946249,0.9012630556230264,1603,802,0.08452782462057336,9488,train
22,0.3745271122320303,0.230411171450737,1,-2,2,0.7837406070646707,1,2829,826,24,3079.png,0.644386067328274,0,0.88911263256813,0.7006982649174778,3047,780,0.07711319822046465,10115,train
24,0.3975245137437711,0.248069013943224,1,-1,1,0.8731437201107476,1,4307,733,25,3081.png,0.7748492293946839,0,0.9594534793671866,0.8010807315721411,4379,733,0.04991148032139452,14686,train
25,0.3567103379940548,0.21707088302291302,0,2,2,0.8947870768667547,0,4730,3317,23,3085.png,0.8096060570211759,0,0.9116291461302785,0.8785560234158365,7319,3201,0.1679697748858687,19057,train
22,0.5647891999557375,0.3935235158057055,1,-1,1,0.9085615985179304,1,1314,759,23,3104.png,0.8324442289039767,0,0.9313619099294629,0.8868509429088091,2068,757,0.07055643582812937,10729,train
31,0.563522659127902,0.39229484732824427,0,5,5,0.9095931366177044,0,1454,1328,26,3116.png,0.8341777433390952,0,0.9133328982575214,0.9058838759790278,2722,1326,0.09996984318455972,13264,train
29,0.4352537874599137,0.2781625441696113,0,2,2,0.9158163982348146,0,4161,1829,27,3120.png,0.844706004355491,0,0.9468483915027172,0.8867539395258961,5600,1829,0.09613666228646518,19025,train
27,0.4741922373501321,0.31078111473663184,0,1,1,0.9223340620270497,0,3895,2571,26,3121.png,0.8558626839054837,0,0.9372391065543757,0.9078956702688642,6063,2404,0.11417715507005462,21055,train
25,0.4026279575620367,0.25205646954201866,0,6,6,0.9281174840323018,0,4300,4726,19,3127.png,0.8658761293390395,0,0.9249793637691281,0.9312769697938309,8320,4469,0.19238054240206628,23230,train
25,0.3114829533570383,0.18447131106926964,0,8,8,0.9045827002002358,0,8634,4804,17,3140.png,0.8257882182119892,0,0.9298706607106362,0.8806337444008184,10149,3975,0.1732177096043228,22948,train
26,0.5194667919431558,0.3508646676185943,0,2,2,0.9358334418449875,0,1920,2515,24,3141.png,0.8794050467696324,0,0.9278459949506541,0.9439596042147048,4323,2515,0.1401504597380886,17945,train
19,0.42106725958866037,0.26667840168984336,1,-1,1,0.9255273433850868,1,5164,2808,20,3146.png,0.8613782190613644,0,0.9463559079186169,0.905595875760955,7271,2688,0.12397380315469053,21682,train
24,0.34112010853436214,0.20563279492946226,0,3,3,0.9088447369249661,0,7632,3948,21,3163.png,0.8329197206671668,0,0.9359880666709903,0.8832313341493268,9735,3651,0.15071829590488772,24224,train
27,0.3930667246250815,0.24460674917156963,0,1,1,0.9105498863979617,0,4221,2590,26,3173.png,0.8357885092943077,0,0.9304809963495813,0.8914547278010646,6413,2587,0.12975874003109797,19937,train
21,0.39116750761852426,0.24313749844739785,1,-1,1,0.9146355975291814,1,4886,3005,22,3174.png,0.8426990929931227,0,0.9336336933236158,0.8963952502120441,7299,2943,0.14444880730342594,20374,train
24,0.24381301558203483,0.13883089770354906,0,0,0,0.9035933391761612,0,15807,3113,24,3176.png,0.82414068745004,0,0.966081565499733,0.8486977496578063,14255,3080,0.09644590574604665,31935,train
18,0.3454194792671167,0.20876559039515094,1,-3,3,0.8985109754176589,1,4955,5998,21,3181.png,0.815723947642922,0,0.8899106143200631,0.9072791916167665,9087,5656,0.26182760855476345,21602,train
30,0.43521063734577764,0.27812729798186125,0,4,4,0.8916166299308353,0,4200,1504,26,3187.png,0.8044298155386409,0,0.9397580709765281,0.8481671607259056,4829,1496,0.08879919273461151,16847,train
24,0.3988688792975145,0.24911693623350065,0,0,0,0.9023621317137624,0,4903,3521,24,3196.png,0.8220945703364237,0,0.9170514511873351,0.8881359799224275,7405,3383,0.16550070935864195,20441,train
24,0.36706428986284234,0.22478796169630644,0,1,1,0.9123965567430449,0,5057,5476,23,3197.png,0.8389055426404013,0,0.90922804051254,0.9155872337584295,9199,4895,0.21344786988182968,22933,train
24,0.42248842359573185,0.26781953927637037,1,-3,3,0.9134361601425469,1,3089,4684,27,3198.png,0.8406649721220072,0,0.8974942553889922,0.9299546485260771,7347,4470,0.20881995702139586,21406,train
21,0.3819786960666473,0.23607766791331522,0,0,0,0.9241482397073725,0,5121,5434,21,3211.png,0.8589921714270446,0,0.9220741972953982,0.9262316335350044,9629,5191,0.21012791450777202,24704,train
25,0.37319711538461536,0.22940524565940154,0,2,2,0.9170400286068867,0,6803,1085,23,3212.png,0.8467903272797902,0,0.9757172910791818,0.8650198412698412,7050,1083,0.05151010701545779,21025,train
19,0.2676255063492786,0.1544847879775104,0,0,0,0.8702438422505668,0,4905,11921,19,3214.png,0.7702935153583618,0,0.8255761211500475,0.9200215232597956,10469,6805,0.31846686634219395,21368,train
24,0.34276702006483833,0.20683091889605584,0,4,4,0.9211350418610597,0,6482,3390,20,3215.png,0.8538001303240329,0,0.9444644670882343,0.898930364549225,8777,3292,0.14511791932995372,22685,train
24,0.5078852365570967,0.34037947281293773,0,2,2,0.9033267569222396,0,1762,1080,22,3227.png,0.823697270471464,0,0.9247806101128291,0.8828457446808511,2742,1076,0.08808120497707925,12216,train
29,0.3805248299162309,0.23496799268404206,0,1,1,0.9107814694454981,0,5808,2895,28,3271.png,0.8361788235294118,0,0.9388169156962614,0.8843718893091778,7967,2863,0.12461913467397928,22974,train
24,0.5593856357448294,0.38829658347467894,0,0,0,0.917055389082821,0,1930,755,24,3272.png,0.846816522136011,0,0.951596358507501,0.8849341203124068,2639,755,0.05719263692144534,13201,train
24,0.36404790320589325,0.22252968404105453,0,3,3,0.9192068486134485,0,8518,2524,21,3328.png,0.8504928509532063,0,0.9613701062169029,0.8805865530196826,8928,2405,0.0990567980559331,24279,train
25,0.34627707292067156,0.20939243645381278,0,7,7,0.9125585931355585,0,7147,3971,18,3329.png,0.8391795524568585,0,0.9359371470977318,0.8903195113716583,9162,3781,0.16485001743983257,22936,train
21,0.2865410976290806,0.16722962962962962,0,0,0,0.8547698413583206,0,7404,5623,21,3330.png,0.7463738488795436,0,0.8720853522600606,0.8381285526891123,9913,4759,0.23050469824663372,20646,train
20,0.3731043150397989,0.2293351187104084,1,-1,1,0.916577108161575,1,8953,3234,21,3331.png,0.8460012383587955,0,0.953921121623162,0.8820468229187252,9010,3210,0.13302391115163067,24131,train
20,0.3639492575474481,0.2224559716295005,0,1,1,0.9188236368618139,0,5298,3590,19,3344.png,0.8498369629491966,0,0.933384052995862,0.9047105163761938,7790,3461,0.1733273237179487,19968,train
20,0.511234071093226,0.34339452641063184,1,-2,2,0.9157028293147712,1,2373,812,22,3387.png,0.8445127904706112,0,0.9551653691126939,0.8793716958113054,3102,812,0.06055182699478002,13410,train
22,0.36437854830385213,0.2227768215720023,1,-1,1,0.895879478097117,1,4831,6780,23,3405.png,0.8113964556633042,0,0.8804907283367411,0.9118157092528704,7890,3854,0.19140799602681896,20135,train
21,0.4533694971833924,0.29313368406852824,0,0,0,0.9279159265837774,0,2139,4679,21,3406.png,0.8655253348060196,0,0.9036489436184671,0.9535222284994134,6560,4592,0.2340111094124242,19623,train
23,0.30537385112196735,0.18020130948890845,1,-2,2,0.8895354072719465,1,5896,10051,25,3421.png,0.8010479695589795,0,0.8646494027659947,0.9158963825174027,12719,8157,0.31720785533735174,25715,train
21,0.37152765103121005,0.22814489375056038,1,-2,2,0.9313555292001123,1,3925,8056,23,3436.png,0.8715298255396262,0,0.9098215684957575,0.9539335469408354,11148,7606,0.2744164231338168,27717,train
26,0.5874840357598978,0.4159132007233273,0,3,3,0.9194666234345236,0,1557,430,23,3439.png,0.8509377344336084,0,0.9634757495965345,0.8793023255813953,1980,430,0.0383210052579984,11221,train
24,0.44552845528455287,0.28661087866108786,0,0,0,0.9259085874790194,0,2674,3815,24,3447.png,0.8620389071967683,0,0.9140010369468677,0.9381304951411383,6325,3768,0.18768679019725046,20076,train
24,0.48562363672417214,0.32067565798088254,0,0,0,0.930827659673012,0,3190,2784,24,3448.png,0.8706058177565033,0,0.9352241792503315,0.9264722830471361,5816,2738,0.1345983679087602,20342,train
25,0.495250573206682,0.3291249455811929,0,0,0,0.9122797994085122,0,2497,914,25,3454.png,0.8387081520711178,0,0.9509945847407646,0.876593851932391,3332,907,0.06498531202980583,13957,train
29,0.45469567612228035,0.29424345036535376,0,3,3,0.8944341976782033,0,3819,1046,26,3457.png,0.8090284592737979,0,0.9516992981159955,0.8436694093086087,4193,705,0.043794260156541184,16098,train
26,0.4566340160284951,0.2958689129933072,1,-1,1,0.9155144989599903,1,3410,2114,27,3459.png,0.8441924747560219,0,0.9340282112095868,0.8977204559088182,5204,2100,0.1195695496213631,17563,train
25,0.5408576051779935,0.3706681452730801,0,1,1,0.8979410935170635,0,1769,764,24,3465.png,0.8147850248610705,0,0.9358360628201898,0.8629956629491945,2369,664,0.057394761863601006,11569,train
7,0.42297979797979796,0.2682145716573259,0,2,2,0.8023255813953488,0,430,148,5,3477.png,0.6699029126213593,0,0.8879636638909917,0.7317529631940112,441,61,0.034192825112107625,1784,train
23,0.4814882697947214,0.3170790585395293,0,1,1,0.8996379343200153,0,2479,681,22,3480.png,0.81758355942966,0,0.954122877930477,0.8510395385170052,3023,681,0.05335318082105923,12764,train
29,0.5053857034055054,0.3381378758098566,0,4,4,0.9345109754513573,0,3762,1280,25,3483.png,0.8770723620050712,0,0.9656412734203038,0.9053251459633581,4903,1280,0.06328800988875155,20225,train
20,0.3455082374883432,0.20883043682480038,0,1,1,0.8895080370189966,0,4604,1067,19,3492.png,0.8010035791985403,0,0.9553444379342094,0.8321606941052094,4886,1053,0.06987855863030061,15069,train
30,0.5142488439617163,0.34612044006948467,0,3,3,0.933197859513649,0,2977,1954,27,3495.png,0.8747618926675641,0,0.9463127816243543,0.9204414869451348,4855,1954,0.09636534004043991,20277,train
26,0.22836925056288196,0.12890341321713872,0,3,3,0.9141941046624195,0,12753,26158,23,3499.png,0.8419498444316271,0,0.8879459906357495,0.9420413023323456,27013,18397,0.3751580407031282,49038,train
30,0.4126557719573166,0.2599661526889808,0,4,4,0.9414523921789557,0,4634,4927,26,3520.png,0.8893812476860422,0,0.9397662534536296,0.9431445923562971,9014,4893,0.17313612398712006,28261,train
26,0.4557114833257884,0.29509478209888607,0,0,0,0.9190543894739379,0,2674,4044,26,3521.png,0.8502318530408418,0,0.9041297235787776,0.9344800548858179,6391,3940,0.19362130817239176,20349,train
29,0.27515566329198154,0.15952492490837444,0,6,6,0.9463696527401553,0,12067,13176,23,3529.png,0.8981989321030472,0,0.9441451141811893,0.9486046987069185,20570,11400,0.2627394039964046,43389,train
24,0.48665067945643486,0.3215719416860342,1,-1,1,0.9331214861891958,1,3558,1914,25,3535.png,0.8746276863859231,0,0.9522550389143883,0.9147416850378607,5257,1903,0.09460601541138454,20115,train
26,0.4578858613650484,0.2969208633093525,0,0,0,0.9317610319816262,0,3095,4422,26,3547.png,0.8722402569811513,0,0.9206702307057515,0.9431223008361665,7159,4332,0.1849227354221805,23426,train
26,0.32562084407653685,0.19447258580864774,0,2,2,0.8943444108761329,0,5631,11855,24,3568.png,0.8088815537800707,0,0.8619296079755887,0.9292925487832442,12793,8769,0.30092656142759094,29140,train
21,0.42292929292929293,0.26817395759943635,1,-1,1,0.920137601450171,1,3115,4639,22,3579.png,0.852087824046697,0,0.9059179037884318,0.9348108153356772,7259,4497,0.2276270500101235,19756,train
22,0.5067369654364382,0.33934876422126325,0,0,0,0.9005446700148546,0,2326,486,22,3590.png,0.8190825451971949,0,0.9632291745479307,0.845520355980607,2709,486,0.04025844930417495,12072,train
22,0.3640163477614713,0.22250610344631805,1,-2,2,0.9011792862519542,1,3231,7009,24,3612.png,0.8201331436300082,0,0.8694785847299814,0.9352790352950603,9129,6197,0.27476279152256805,22554,train
25,0.5128991772416678,0.3448987246811703,1,-1,1,0.9173871080354026,1,1984,2039,26,3633.png,0.8473823975720789,0,0.9163521496553988,0.918424406891164,3926,2006,0.1295363554177967,15486,train
23,0.3769132172208399,0.23222000278719748,1,-1,1,0.9236838692503532,1,4844,6337,24,3643.png,0.8581901198554125,0,0.9143660220807827,0.9331935786395984,10406,6103,0.23043232018123466,26485,train
29,0.39873003074131935,0.24900862340278215,0,4,4,0.9222858853209048,0,5962,1308,25,3654.png,0.855779721875062,0,0.9705716921277027,0.8785768110629112,6601,1308,0.05937358147980027,22030,train
28,0.48094630967559143,0.3166091578849203,0,3,3,0.9060808258844265,0,3755,721,25,3672.png,0.8282886408102198,0,0.9676855503764791,0.8518503905941766,4075,721,0.045394446892904367,15883,train
26,0.45239269856931424,0.29231750079693974,0,0,0,0.9287637536149985,0,5003,3569,26,3686.png,0.8670017997889903,0,0.9399653484499318,0.9178259941198692,7780,3358,0.13347112365356334,25159,train
31,0.5378313253012048,0.36783124588002636,0,5,5,0.9159384948858633,0,2650,1073,26,3709.png,0.8449137715571107,0,0.9497565087094961,0.8844459948545764,3635,1039,0.06511248981638153,15957,train
21,0.37014153315611753,0.2271004143524641,1,-6,6,0.9248288322556105,1,5239,7409,27,3729.png,0.8601689293769071,0,0.9130531726379778,0.9369122021121588,11273,6651,0.22895796757203346,29049,train
22,0.501060895395714,0.33427701889730344,1,-3,3,0.9323171425321352,1,3354,2001,25,3739.png,0.8732154272320477,0,0.9485379214566777,0.9166418133015211,5167,2001,0.10610318680735988,18859,train
26,0.44402616347466,0.28536865662614164,0,1,1,0.92386195783537,0,3364,4007,25,3755.png,0.8584976291489893,0,0.9177663307817021,0.9300390982447384,7016,3822,0.1746641074856046,21882,train
21,0.2892072701438636,0.16904869017545074,0,1,1,0.927033891867075,0,10918,11173,20,3773.png,0.863991774614589,0,0.9262537457262419,0.9278153532869204,16462,8348,0.23289161668294045,35845,train
34,0.23296540667201085,0.1318397543271915,0,10,10,0.922721884588092,0,18914,19093,24,3793.png,0.8565307986742867,0,0.9223861788617886,0.9230578347659476,27020,15097,0.29386460077081794,51374,train
24,0.45513757809384553,0.29461366374118053,1,-3,3,0.9314358210601799,1,3973,3485,27,3796.png,0.8716704521990501,0,0.9356334152152633,0.9272757225750947,7215,3469,0.1493006240585324,23235,train
23,0.45800250731299624,0.2970189701897019,1,-2,2,0.8955784984850185,1,2712,1010,25,3825.png,0.8109028095310674,0,0.9404867126274232,0.8547635623627697,3597,1007,0.07377829877646715,13649,train
27,0.38973704598277353,0.24203316918548706,0,2,2,0.9272685914555548,0,7349,1284,25,3832.png,0.8643995916123459,0,0.9772000852333262,0.8821916929834405,7515,1284,0.05315889707708868,24154,train
23,0.25804983502104906,0.14813847158719792,0,1,1,0.8856697819314642,0,8594,948,22,3855.png,0.7948001118255521,0,0.974991426385628,0.8113406361820297,7742,947,0.04783553063595494,19797,train
29,0.4968758250462026,0.33056206088992973,0,5,5,0.8986501096592839,0,2755,526,24,3863.png,0.8159533292197229,0,0.9651008492569002,0.8407606496734292,3117,526,0.03983038013024383,13206,train
