stem,fold,checkpoint,checkpoint_sha256,num_proposals
15549,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
15571,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,26
15573,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
15582,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
15598,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,28
15603,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
15608,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
1577,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
1597,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,28
1613,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
1617,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
1637,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
1683,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,19
1688,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,29
1690,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,28
1699,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
1717,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,28
1722,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,28
1728,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,29
1745,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
1756,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
1762,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
1803,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
1808,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,25
1832,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,22
1843,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,24
1853,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
1877,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,25
1892,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
1928,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
2006,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,26
2020,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
2022,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
2100,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,28
2146,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,28
2163,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,28
2184,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,28
2265,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,28
2271,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
2322,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,25
2330,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,28
2385,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
2452,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
2507,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
2583,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
2626,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,17
2633,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
2636,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
2858,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,25
2871,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,23
2906,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
2953,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
3014,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
3055,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,24
3116,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,28
3120,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,28
3121,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
3174,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
3181,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
3215,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,28
3227,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,24
3272,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,24
3331,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
3421,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,29
3436,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,30
3454,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,24
3483,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
3492,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,22
3520,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
3579,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,28
3643,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
3672,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,26
3686,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
3773,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
3796,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,28
3876,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
4026,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
4043,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
4085,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,29
4131,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,28
4203,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,28
4262,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,28
4277,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,28
4788,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,23
5254,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
5514,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
5793,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,25
5833,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,25
5909,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
5914,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
6120,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,28
6413,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,24
6417,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,28
7006,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
7012,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,28
7038,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,26
7556,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,26
7925,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
7970,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,28
8091,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,27
8518,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,28
8740,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,26
9149,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,23
9833,2,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold2_seed260_20260714_222828.pt,be292efc479bdecb8cccb301d999430299aa80c4be6866210fb1b3c8338c2959,23
11201,3,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold3_seed261_20260714_222828.pt,782854b29341e7404b79edc56c01ff2eb26d7349e9d21c97f463f373a9c40fa6,28
11283,3,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold3_seed261_20260714_222828.pt,782854b29341e7404b79edc56c01ff2eb26d7349e9d21c97f463f373a9c40fa6,28
11630,3,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold3_seed261_20260714_222828.pt,782854b29341e7404b79edc56c01ff2eb26d7349e9d21c97f463f373a9c40fa6,25
12220,3,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold3_seed261_20260714_222828.pt,782854b29341e7404b79edc56c01ff2eb26d7349e9d21c97f463f373a9c40fa6,29
12481,3,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold3_seed261_20260714_222828.pt,782854b29341e7404b79edc56c01ff2eb26d7349e9d21c97f463f373a9c40fa6,28
12486,3,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold3_seed261_20260714_222828.pt,782854b29341e7404b79edc56c01ff2eb26d7349e9d21c97f463f373a9c40fa6,28
12585,3,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold3_seed261_20260714_222828.pt,782854b29341e7404b79edc56c01ff2eb26d7349e9d21c97f463f373a9c40fa6,30
12619,3,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold3_seed261_20260714_222828.pt,782854b29341e7404b79edc56c01ff2eb26d7349e9d21c97f463f373a9c40fa6,28
12621,3,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold3_seed261_20260714_222828.pt,782854b29341e7404b79edc56c01ff2eb26d7349e9d21c97f463f373a9c40fa6,28
12854,3,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold3_seed261_20260714_222828.pt,782854b29341e7404b79edc56c01ff2eb26d7349e9d21c97f463f373a9c40fa6,29
13038,3,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold3_seed261_20260714_222828.pt,782854b29341e7404b79edc56c01ff2eb26d7349e9d21c97f463f373a9c40fa6,23
13125,3,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold3_seed261_20260714_222828.pt,782854b29341e7404b79edc56c01ff2eb26d7349e9d21c97f463f373a9c40fa6,24
13388,3,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold3_seed261_20260714_222828.pt,782854b29341e7404b79edc56c01ff2eb26d7349e9d21c97f463f373a9c40fa6,28
13763,3,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold3_seed261_20260714_222828.pt,782854b29341e7404b79edc56c01ff2eb26d7349e9d21c97f463f373a9c40fa6,28
13780,3,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold3_seed261_20260714_222828.pt,782854b29341e7404b79edc56c01ff2eb26d7349e9d21c97f463f373a9c40fa6,25
13821,3,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold3_seed261_20260714_222828.pt,782854b29341e7404b79edc56c01ff2eb26d7349e9d21c97f463f373a9c40fa6,28
1388,3,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold3_seed261_20260714_222828.pt,782854b29341e7404b79edc56c01ff2eb26d7349e9d21c97f463f373a9c40fa6,29
1390,3,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold3_seed261_20260714_222828.pt,782854b29341e7404b79edc56c01ff2eb26d7349e9d21c97f463f373a9c40fa6,28
14064,3,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold3_seed261_20260714_222828.pt,782854b29341e7404b79edc56c01ff2eb26d7349e9d21c97f463f373a9c40fa6,26
1409,3,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold3_seed261_20260714_222828.pt,782854b29341e7404b79edc56c01ff2eb26d7349e9d21c97f463f373a9c40fa6,30
1419,3,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold3_seed261_20260714_222828.pt,782854b29341e7404b79edc56c01ff2eb26d7349e9d21c97f463f373a9c40fa6,28
14195,3,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold3_seed261_20260714_222828.pt,782854b29341e7404b79edc56c01ff2eb26d7349e9d21c97f463f373a9c40fa6,27
1426,3,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold3_seed261_20260714_222828.pt,782854b29341e7404b79edc56c01ff2eb26d7349e9d21c97f463f373a9c40fa6,25
14326,3,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold3_seed261_20260714_222828.pt,782854b29341e7404b79edc56c01ff2eb26d7349e9d21c97f463f373a9c40fa6,24
14327,3,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold3_seed261_20260714_222828.pt,782854b29341e7404b79edc56c01ff2eb26d7349e9d21c97f463f373a9c40fa6,27
1436,3,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold3_seed261_20260714_222828.pt,782854b29341e7404b79edc56c01ff2eb26d7349e9d21c97f463f373a9c40fa6,27
14368,3,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold3_seed261_20260714_222828.pt,782854b29341e7404b79edc56c01ff2eb26d7349e9d21c97f463f373a9c40fa6,28
1444,3,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold3_seed261_20260714_222828.pt,782854b29341e7404b79edc56c01ff2eb26d7349e9d21c97f463f373a9c40fa6,29
14447,3,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold3_seed261_20260714_222828.pt,782854b29341e7404b79edc56c01ff2eb26d7349e9d21c97f463f373a9c40fa6,28
1448,3,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold3_seed261_20260714_222828.pt,782854b29341e7404b79edc56c01ff2eb26d7349e9d21c97f463f373a9c40fa6,28
14690,3,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold3_seed261_20260714_222828.pt,782854b29341e7404b79edc56c01ff2eb26d7349e9d21c97f463f373a9c40fa6,29
1470,3,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold3_seed261_20260714_222828.pt,782854b29341e7404b79edc56c01ff2eb26d7349e9d21c97f463f373a9c40fa6,28
14700,3,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold3_seed261_20260714_222828.pt,782854b29341e7404b79edc56c01ff2eb26d7349e9d21c97f463f373a9c40fa6,25
1471,3,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold3_seed261_20260714_222828.pt,782854b29341e7404b79edc56c01ff2eb26d7349e9d21c97f463f373a9c40fa6,27
1477,3,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold3_seed261_20260714_222828.pt,782854b29341e7404b79edc56c01ff2eb26d7349e9d21c97f463f373a9c40fa6,27
14843,3,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold3_seed261_20260714_222828.pt,782854b29341e7404b79edc56c01ff2eb26d7349e9d21c97f463f373a9c40fa6,28
1486,3,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold3_seed261_20260714_222828.pt,782854b29341e7404b79edc56c01ff2eb26d7349e9d21c97f463f373a9c40fa6,28
14898,3,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold3_seed261_20260714_222828.pt,782854b29341e7404b79edc56c01ff2eb26d7349e9d21c97f463f373a9c40fa6,28
1492,3,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold3_seed261_20260714_222828.pt,782854b29341e7404b79edc56c01ff2eb26d7349e9d21c97f463f373a9c40fa6,29
1495,3,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold3_seed261_20260714_222828.pt,782854b29341e7404b79edc56c01ff2eb26d7349e9d21c97f463f373a9c40fa6,28
1498,3,outputs/oof_proposals/r258_center_basin_oof_full_20260714_222821/fold3_seed261_20260714_222828.pt,782854b29341e7404b79edc56c01ff2eb26d7349e9d21c97f463f373a9c40fa6,28
