accepted,accepted_images,mean_delta_boundary_f1,mean_delta_boundary_iou,mean_delta_dice,mean_delta_gap_region_fp_rate,mean_delta_iou,mean_delta_recall,precision_useful,risk,risk_rate,risk_threshold,useful,useful_threshold
20,20,0.00016581386261745184,0.00011673690151883589,-1.8726923027778674e-05,-0.0007170186504107112,-3.337279114485891e-05,-0.00034634920182572413,0.35,11,0.55,0.35,7,0.35
26,26,3.783055506695972e-05,2.6628483770795552e-06,-8.460028373535877e-05,-0.000785199234524935,-0.00014809449612673617,-0.00043115829463462,0.2692307692307692,16,0.6153846153846154,0.4,7,0.35
31,31,-0.0001900340665662205,-0.0001761145472594569,-0.00011538771596520911,-0.0006654326366900764,-0.0002005289943600092,-0.000445999811117055,0.22580645161290322,21,0.6774193548387096,0.45,7,0.35
36,36,-0.00035295891860375524,-0.00029060678470969534,-0.00014954150117171827,-0.0006229169559923015,-0.0002501782247376519,-0.00048816584433404125,0.25,24,0.6666666666666666,0.5,9,0.35
39,39,-0.000382378057882385,-0.00031593101434821465,-0.0001523299262268326,-0.0006027145300511037,-0.00025593120216119646,-0.0004918111423284582,0.2564102564102564,26,0.6666666666666666,0.55,10,0.35
43,43,-0.0004231441238192255,-0.00033668587043776937,-0.00018507760918237112,-0.0005662053875521959,-0.0003126970767150026,-0.0005371325851167351,0.2558139534883721,29,0.6744186046511628,0.6,11,0.35
47,47,-0.0003847360757350142,-0.00032002144001877535,-0.00017449725850759518,-0.0005711178800127555,-0.00029666479086971925,-0.000520464391502428,0.2765957446808511,31,0.6595744680851063,0.65,13,0.35
50,50,-0.00040176557303217455,-0.00032957419867959167,-0.00015758539810805104,-0.0005835907364509649,-0.00027062827568925417,-0.0004980051457208701,0.26,34,0.68,0.7,13,0.35
53,53,-0.0004633746090450457,-0.0003615045487840336,-0.0001653758011900536,-0.0005812778930529087,-0.00027909843747267514,-0.0005095903273887524,0.24528301886792453,37,0.6981132075471698,0.75,13,0.35
53,53,-0.0004633746090450457,-0.0003615045487840336,-0.0001653758011900536,-0.0005812778930529087,-0.00027909843747267514,-0.0005095903273887524,0.24528301886792453,37,0.6981132075471698,0.8,13,0.35
1,1,-0.00013038512094937227,-0.00011208973469029049,0.00025320573528397894,-0.0005530973451327303,0.0004242936821069465,0.0,0.0,1,1.0,0.1,0,0.4
2,2,-0.0010307110563345379,-0.0007711633220832403,-0.0001577905591765294,-0.0003259484650872356,-0.0002637731945567823,-0.0005050731794917773,0.0,2,1.0,0.15,0,0.4
4,4,-0.00042968981092401937,-0.0003173000074748536,0.00012307092625513105,-0.0005358331055630092,0.00017365168293798083,-0.00025253658974588866,0.25,3,0.75,0.2,1,0.4
8,8,-5.7482415933021724e-05,-6.626759447264999e-05,1.9376053604691634e-05,-0.0006439184268277921,1.3936177096413038e-05,-0.00031543495271513233,0.25,5,0.625,0.25,2,0.4
16,16,0.000362451257337389,0.00026810812293673585,-2.513570958051492e-05,-0.0007154833895539831,-4.515022012697989e-05,-0.00035939270392559147,0.3125,9,0.5625,0.3,5,0.4
20,20,0.00016581386261745184,0.00011673690151883589,-1.8726923027778674e-05,-0.0007170186504107112,-3.337279114485891e-05,-0.00034634920182572413,0.35,11,0.55,0.35,7,0.4
26,26,3.783055506695972e-05,2.6628483770795552e-06,-8.460028373535877e-05,-0.000785199234524935,-0.00014809449612673617,-0.00043115829463462,0.2692307692307692,16,0.6153846153846154,0.4,7,0.4
30,30,-0.00013809657772814176,-0.00014368748434941218,-0.00011165764510528235,-0.0006839461532454831,-0.00019471299559920552,-0.00044686826867624077,0.23333333333333334,20,0.6666666666666666,0.45,7,0.4
35,35,-0.0003130960668007602,-0.00026608336614252095,-0.00014732012001196702,-0.0006375709507341422,-0.00024661163238203854,-0.0004901149803338286,0.2571428571428571,23,0.6571428571428571,0.5,9,0.4
37,37,-0.0003836774785281027,-0.0003265279899256447,-0.0001558471776471915,-0.0006056023227555341,-0.00026208384372417167,-0.0004968559253645345,0.24324324324324326,25,0.6756756756756757,0.55,9,0.4
40,40,-0.0004267842602960634,-0.00034885916394169803,-0.00017254794344642165,-0.0005812062733676536,-0.0002913180451972933,-0.000517437666481535,0.25,27,0.675,0.6,10,0.4
41,41,-0.00030658900465729155,-0.0002608883902302425,-0.00014964317367554696,-0.0005944207456263763,-0.000253811709599376,-0.00048397805817001224,0.2682926829268293,27,0.6585365853658537,0.65,11,0.4
44,44,-0.0003274579737478507,-0.00027251356484677964,-0.0001442757032293528,-0.0006070056143779583,-0.00024775844551896335,-0.00048267629392576006,0.25,30,0.6818181818181818,0.7,11,0.4
47,47,-0.0004624466507520355,-0.00037007465462843487,-0.00016669264307690043,-0.0005942488080313303,-0.0002815945494018582,-0.0005182679742315844,0.23404255319148937,33,0.7021276595744681,0.75,11,0.4
47,47,-0.0004624466507520355,-0.00037007465462843487,-0.00016669264307690043,-0.0005942488080313303,-0.0002815945494018582,-0.0005182679742315844,0.23404255319148937,33,0.7021276595744681,0.8,11,0.4
1,1,-0.00013038512094937227,-0.00011208973469029049,0.00025320573528397894,-0.0005530973451327303,0.0004242936821069465,0.0,0.0,1,1.0,0.1,0,0.45
2,2,-0.0010307110563345379,-0.0007711633220832403,-0.0001577905591765294,-0.0003259484650872356,-0.0002637731945567823,-0.0005050731794917773,0.0,2,1.0,0.15,0,0.45
4,4,-0.00042968981092401937,-0.0003173000074748536,0.00012307092625513105,-0.0005358331055630092,0.00017365168293798083,-0.00025253658974588866,0.25,3,0.75,0.2,1,0.45
8,8,-5.7482415933021724e-05,-6.626759447264999e-05,1.9376053604691634e-05,-0.0006439184268277921,1.3936177096413038e-05,-0.00031543495271513233,0.25,5,0.625,0.25,2,0.45
15,15,0.00046940932226762025,0.0003577165948293113,1.2401218621405086e-05,-0.0007631822821909153,1.8912595112367352e-05,-0.0003121757294871778,0.3333333333333333,8,0.5333333333333333,0.3,5,0.45
18,18,0.00037083368896479975,0.00028555839068816215,3.243442812912568e-05,-0.0007846480447671534,5.342218907932677e-05,-0.00028075055382018353,0.3888888888888889,9,0.5,0.35,7,0.45
24,24,0.00018093014919826297,0.0001197727941589279,-5.171871709331218e-05,-0.0008416029956351186,-9.255840304042001e-05,-0.00038902673303120583,0.2916666666666667,14,0.5833333333333334,0.4,7,0.45
28,28,-2.800600652953194e-05,-5.3761126016863003e-05,-8.540611379566552e-05,-0.0007250598712485368,-0.00015044052291611091,-0.000411877642590573,0.25,18,0.6428571428571429,0.45,7,0.45
33,33,-0.00023029191481846204,-0.00019720014584781917,-0.0001272074555617882,-0.0006696446991905913,-0.00021219248203170572,-0.0004630469770888734,0.2727272727272727,21,0.6363636363636364,0.5,9,0.45
33,33,-0.00031063746640873737,-0.00026743038163625616,-0.00013667879619926764,-0.0006592015516856082,-0.00022868306756658758,-0.00047600872012307986,0.24242424242424243,22,0.6666666666666666,0.55,8,0.45
35,35,-0.0002694244150126249,-0.00023580382139823345,-0.00014407066849341074,-0.000644758997732593,-0.00024196016407212077,-0.00048423376142168816,0.2571428571428571,23,0.6571428571428571,0.6,9,0.45
35,35,-8.645549477875722e-05,-9.676911994765193e-05,-0.00011598527667500453,-0.0006758368555358548,-0.00019514026204850036,-0.0004478521265325457,0.2857142857142857,22,0.6285714285714286,0.65,10,0.45
36,36,-9.409108432469677e-05,-0.00010169140975158742,-0.00012141881844420406,-0.0006570636095487477,-0.00020471555490461182,-0.00045165718374598794,0.2777777777777778,23,0.6388888888888888,0.7,10,0.45
38,38,-0.0002711060474202042,-0.00022894195341118448,-0.00015146594433854572,-0.0006321804848362765,-0.0002507549754863532,-0.0004945812996633933,0.2631578947368421,25,0.6578947368421053,0.75,10,0.45
38,38,-0.0002711060474202042,-0.00022894195341118448,-0.00015146594433854572,-0.0006321804848362765,-0.0002507549754863532,-0.0004945812996633933,0.2631578947368421,25,0.6578947368421053,0.8,10,0.45
1,1,-0.00013038512094937227,-0.00011208973469029049,0.00025320573528397894,-0.0005530973451327303,0.0004242936821069465,0.0,0.0,1,1.0,0.1,0,0.5
