accepted,accepted_images,mean_delta_boundary_f1,mean_delta_boundary_iou,mean_delta_dice,mean_delta_gap_region_fp_rate,mean_delta_iou,mean_delta_recall,precision_useful,risk,risk_rate,risk_threshold,useful,useful_threshold
52,52,-0.0001704269039493686,-0.00014966427004048244,-0.0001279250861907841,-0.0006915592917089436,-0.00021343618951700632,-0.00045829155129572017,0.28846153846153844,33,0.6346153846153846,0.7,15,0.25
52,52,-0.0001704269039493686,-0.00014966427004048244,-0.0001279250861907841,-0.0006915592917089436,-0.00021343618951700632,-0.00045829155129572017,0.28846153846153844,33,0.6346153846153846,0.75,15,0.25
56,56,-0.00017690765655640445,-0.00015339767353474365,-0.00012031804122376469,-0.0006832817468444939,-0.0002037668052039403,-0.00045786646593251205,0.26785714285714285,37,0.6607142857142857,0.8,15,0.25
1,1,-0.00013038512094937227,-0.00011208973469029049,0.00025320573528397894,-0.0005530973451327303,0.0004242936821069465,0.0,0.0,1,1.0,0.1,0,0.3
3,3,0.000132858638743479,8.136152890661497e-05,0.0002950853365698188,-0.0005846293176407872,0.00044929497040691047,-5.7523332901913506e-05,0.3333333333333333,2,0.6666666666666666,0.15,1,0.3
9,9,4.152317515355842e-05,-5.799038361848425e-06,0.0001270093096732181,-0.0006560746466941561,0.00019853853014696455,-0.00015768053354424537,0.3333333333333333,5,0.5555555555555556,0.2,3,0.3
12,12,-6.0977638648781106e-05,-7.252752432839599e-05,4.6742183131609494e-05,-0.0005980728980358631,6.467504029225579e-05,-0.0002531955189637077,0.3333333333333333,7,0.5833333333333334,0.25,4,0.3
15,15,-0.0003667539960718706,-0.0002998177982325101,-8.179096920894283e-06,-0.0005526661160820979,-2.0929910517430982e-05,-0.0003188676117687065,0.3333333333333333,9,0.6,0.3,5,0.3
20,20,-0.0002061385884912212,-0.0001970353919325346,-5.04312134407714e-05,-0.0005271038020673409,-9.399063000976593e-05,-0.00035958440648384824,0.35,12,0.6,0.35,7,0.3
25,25,-0.00031009449391631417,-0.00027168580110626837,-8.652463468161731e-05,-0.00046562627085540404,-0.00015425077887845973,-0.00039067419271370695,0.32,16,0.64,0.4,8,0.3
30,30,-0.0002562566224179589,-0.00024142521780600029,-0.00010310518442705845,-0.0005845444013499288,-0.00018325975350816742,-0.00041828653149311723,0.26666666666666666,20,0.6666666666666666,0.45,8,0.3
31,31,-0.000261124130098378,-0.00024277769267756945,-0.0001282275303192406,-0.0005656881303386408,-0.00022602678805180943,-0.00045647823010418155,0.25806451612903225,21,0.6774193548387096,0.5,8,0.3
36,36,-0.00036342492157701023,-0.0003180908852947893,-0.0001573898576569995,-0.0005536188943477544,-0.00026604261260784897,-0.0004819943086416441,0.2222222222222222,25,0.6944444444444444,0.55,8,0.3
41,41,-0.0002138595707068387,-0.00020275059586842694,-0.00014131051336415488,-0.000580006939286679,-0.0002392707199451781,-0.00045872310520038325,0.24390243902439024,27,0.6585365853658537,0.6,10,0.3
45,45,-0.00022494738898445703,-0.00019588776353110792,-0.00012875896371166028,-0.000595874246753145,-0.00021536880037599485,-0.0004485791124935017,0.28888888888888886,28,0.6222222222222222,0.65,13,0.3
48,48,-0.00017360233305613546,-0.00016198264214853866,-0.0001338422103304033,-0.0006514415337052175,-0.0002229802782660178,-0.00046227350308291015,0.2708333333333333,31,0.6458333333333334,0.7,13,0.3
48,48,-0.00017360233305613546,-0.00016198264214853866,-0.0001338422103304033,-0.0006514415337052175,-0.0002229802782660178,-0.00046227350308291015,0.2708333333333333,31,0.6458333333333334,0.75,13,0.3
50,50,-0.00018120980778056463,-0.00016707487012638218,-0.00012159574595409728,-0.0006498306042149604,-0.00020549083198856733,-0.00045551070463554664,0.26,33,0.66,0.8,13,0.3
1,1,-0.00013038512094937227,-0.00011208973469029049,0.00025320573528397894,-0.0005530973451327303,0.0004242936821069465,0.0,0.0,1,1.0,0.1,0,0.35
3,3,0.000132858638743479,8.136152890661497e-05,0.0002950853365698188,-0.0005846293176407872,0.00044929497040691047,-5.7523332901913506e-05,0.3333333333333333,2,0.6666666666666666,0.15,1,0.35
9,9,4.152317515355842e-05,-5.799038361848425e-06,0.0001270093096732181,-0.0006560746466941561,0.00019853853014696455,-0.00015768053354424537,0.3333333333333333,5,0.5555555555555556,0.2,3,0.35
12,12,-6.0977638648781106e-05,-7.252752432839599e-05,4.6742183131609494e-05,-0.0005980728980358631,6.467504029225579e-05,-0.0002531955189637077,0.3333333333333333,7,0.5833333333333334,0.25,4,0.35
15,15,-0.0003667539960718706,-0.0002998177982325101,-8.179096920894283e-06,-0.0005526661160820979,-2.0929910517430982e-05,-0.0003188676117687065,0.3333333333333333,9,0.6,0.3,5,0.35
