config_id,decision_pass,family,max_action_frac,max_cut_area,max_cut_fill,max_max_dist_in,max_mean_dist_in,max_ring_fg_frac,mean_cut_area,mean_cut_gt_fg_frac,mean_cut_gt_gap_frac,mean_delta_boundary_f1,mean_delta_boundary_iou,mean_delta_component_count_mae,mean_delta_dice,mean_delta_gap_region_fp_rate,mean_delta_iou,mean_delta_recall,min_bg_channel_proxy,min_border_contacts,min_cut_bg_frac_after,min_ring_bg_frac,min_seam_prob_p90,min_slenderness,risk,risk_rate,safe,safe_rate,selected,selected_images
8143,0.0,bg_seed,0.15,4.0,0.05,4.0,1.75,0.8,3.4482758620689653,0.5402298850574713,0.3908045977011494,6.542306829692778e-05,5.085171002649615e-05,0.0,-1.431757014696919e-05,-8.445440686216091e-05,-2.2891570802256015e-05,-7.254925512992515e-05,1.0,2.0,0.45,0.2,0.0,4.0,24,0.8275862068965517,3,0.10344827586206896,29,29
8215,0.0,bg_seed,0.15,4.0,0.05,2.0,2.25,0.8,3.4482758620689653,0.5402298850574713,0.3908045977011494,6.542306829692778e-05,5.085171002649615e-05,0.0,-1.431757014696919e-05,-8.445440686216091e-05,-2.2891570802256015e-05,-7.254925512992515e-05,1.0,2.0,0.45,0.2,0.0,4.0,24,0.8275862068965517,3,0.10344827586206896,29,29
8287,0.0,bg_seed,0.15,4.0,0.05,3.0,2.25,0.8,3.4482758620689653,0.5402298850574713,0.3908045977011494,6.542306829692778e-05,5.085171002649615e-05,0.0,-1.431757014696919e-05,-8.445440686216091e-05,-2.2891570802256015e-05,-7.254925512992515e-05,1.0,2.0,0.45,0.2,0.0,4.0,24,0.8275862068965517,3,0.10344827586206896,29,29
8359,0.0,bg_seed,0.15,4.0,0.05,4.0,2.25,0.8,3.4482758620689653,0.5402298850574713,0.3908045977011494,6.542306829692778e-05,5.085171002649615e-05,0.0,-1.431757014696919e-05,-8.445440686216091e-05,-2.2891570802256015e-05,-7.254925512992515e-05,1.0,2.0,0.45,0.2,0.0,4.0,24,0.8275862068965517,3,0.10344827586206896,29,29
1514,0.0,any,0.25,4.0,0.05,2.0,1.75,0.8,3.578125,0.5598958333333333,0.3828125,2.567046360521432e-05,2.2711357540661052e-05,0.0,-2.160010234996193e-05,-9.071340455326065e-05,-3.3271687777350345e-05,-7.946206169855835e-05,1.0,2.0,0.3,0.2,0.0,2.0,53,0.828125,8,0.125,64,64
1586,0.0,any,0.25,4.0,0.05,3.0,1.75,0.8,3.578125,0.5598958333333333,0.3828125,2.567046360521432e-05,2.2711357540661052e-05,0.0,-2.160010234996193e-05,-9.071340455326065e-05,-3.3271687777350345e-05,-7.946206169855835e-05,1.0,2.0,0.3,0.2,0.0,2.0,53,0.828125,8,0.125,64,64
1658,0.0,any,0.25,4.0,0.05,4.0,1.75,0.8,3.578125,0.5598958333333333,0.3828125,2.567046360521432e-05,2.2711357540661052e-05,0.0,-2.160010234996193e-05,-9.071340455326065e-05,-3.3271687777350345e-05,-7.946206169855835e-05,1.0,2.0,0.3,0.2,0.0,2.0,53,0.828125,8,0.125,64,64
1730,0.0,any,0.25,4.0,0.05,2.0,2.25,0.8,3.578125,0.5598958333333333,0.3828125,2.567046360521432e-05,2.2711357540661052e-05,0.0,-2.160010234996193e-05,-9.071340455326065e-05,-3.3271687777350345e-05,-7.946206169855835e-05,1.0,2.0,0.3,0.2,0.0,2.0,53,0.828125,8,0.125,64,64
1802,0.0,any,0.25,4.0,0.05,3.0,2.25,0.8,3.578125,0.5598958333333333,0.3828125,2.567046360521432e-05,2.2711357540661052e-05,0.0,-2.160010234996193e-05,-9.071340455326065e-05,-3.3271687777350345e-05,-7.946206169855835e-05,1.0,2.0,0.3,0.2,0.0,2.0,53,0.828125,8,0.125,64,64
1874,0.0,any,0.25,4.0,0.05,4.0,2.25,0.8,3.578125,0.5598958333333333,0.3828125,2.567046360521432e-05,2.2711357540661052e-05,0.0,-2.160010234996193e-05,-9.071340455326065e-05,-3.3271687777350345e-05,-7.946206169855835e-05,1.0,2.0,0.3,0.2,0.0,2.0,53,0.828125,8,0.125,64,64
6698,0.0,bg_seed,0.25,4.0,0.05,2.0,1.75,0.8,3.578125,0.5598958333333333,0.3828125,2.567046360521432e-05,2.2711357540661052e-05,0.0,-2.160010234996193e-05,-9.071340455326065e-05,-3.3271687777350345e-05,-7.946206169855835e-05,1.0,2.0,0.3,0.2,0.0,2.0,53,0.828125,8,0.125,64,64
6770,0.0,bg_seed,0.25,4.0,0.05,3.0,1.75,0.8,3.578125,0.5598958333333333,0.3828125,2.567046360521432e-05,2.2711357540661052e-05,0.0,-2.160010234996193e-05,-9.071340455326065e-05,-3.3271687777350345e-05,-7.946206169855835e-05,1.0,2.0,0.3,0.2,0.0,2.0,53,0.828125,8,0.125,64,64
6842,0.0,bg_seed,0.25,4.0,0.05,4.0,1.75,0.8,3.578125,0.5598958333333333,0.3828125,2.567046360521432e-05,2.2711357540661052e-05,0.0,-2.160010234996193e-05,-9.071340455326065e-05,-3.3271687777350345e-05,-7.946206169855835e-05,1.0,2.0,0.3,0.2,0.0,2.0,53,0.828125,8,0.125,64,64
6914,0.0,bg_seed,0.25,4.0,0.05,2.0,2.25,0.8,3.578125,0.5598958333333333,0.3828125,2.567046360521432e-05,2.2711357540661052e-05,0.0,-2.160010234996193e-05,-9.071340455326065e-05,-3.3271687777350345e-05,-7.946206169855835e-05,1.0,2.0,0.3,0.2,0.0,2.0,53,0.828125,8,0.125,64,64
6986,0.0,bg_seed,0.25,4.0,0.05,3.0,2.25,0.8,3.578125,0.5598958333333333,0.3828125,2.567046360521432e-05,2.2711357540661052e-05,0.0,-2.160010234996193e-05,-9.071340455326065e-05,-3.3271687777350345e-05,-7.946206169855835e-05,1.0,2.0,0.3,0.2,0.0,2.0,53,0.828125,8,0.125,64,64
7058,0.0,bg_seed,0.25,4.0,0.05,4.0,2.25,0.8,3.578125,0.5598958333333333,0.3828125,2.567046360521432e-05,2.2711357540661052e-05,0.0,-2.160010234996193e-05,-9.071340455326065e-05,-3.3271687777350345e-05,-7.946206169855835e-05,1.0,2.0,0.3,0.2,0.0,2.0,53,0.828125,8,0.125,64,64
1513,0.0,any,0.15,4.0,0.05,2.0,1.75,0.8,3.40625,0.5559895833333333,0.38671875,1.9775535894799544e-05,1.8891370580927536e-05,0.0,-2.025365707652646e-05,-8.752698538258173e-05,-3.078706074343459e-05,-7.585271754902666e-05,1.0,2.0,0.3,0.2,0.0,2.0,53,0.828125,8,0.125,64,64
1585,0.0,any,0.15,4.0,0.05,3.0,1.75,0.8,3.40625,0.5559895833333333,0.38671875,1.9775535894799544e-05,1.8891370580927536e-05,0.0,-2.025365707652646e-05,-8.752698538258173e-05,-3.078706074343459e-05,-7.585271754902666e-05,1.0,2.0,0.3,0.2,0.0,2.0,53,0.828125,8,0.125,64,64
1657,0.0,any,0.15,4.0,0.05,4.0,1.75,0.8,3.40625,0.5559895833333333,0.38671875,1.9775535894799544e-05,1.8891370580927536e-05,0.0,-2.025365707652646e-05,-8.752698538258173e-05,-3.078706074343459e-05,-7.585271754902666e-05,1.0,2.0,0.3,0.2,0.0,2.0,53,0.828125,8,0.125,64,64
1729,0.0,any,0.15,4.0,0.05,2.0,2.25,0.8,3.40625,0.5559895833333333,0.38671875,1.9775535894799544e-05,1.8891370580927536e-05,0.0,-2.025365707652646e-05,-8.752698538258173e-05,-3.078706074343459e-05,-7.585271754902666e-05,1.0,2.0,0.3,0.2,0.0,2.0,53,0.828125,8,0.125,64,64
1801,0.0,any,0.15,4.0,0.05,3.0,2.25,0.8,3.40625,0.5559895833333333,0.38671875,1.9775535894799544e-05,1.8891370580927536e-05,0.0,-2.025365707652646e-05,-8.752698538258173e-05,-3.078706074343459e-05,-7.585271754902666e-05,1.0,2.0,0.3,0.2,0.0,2.0,53,0.828125,8,0.125,64,64
1873,0.0,any,0.15,4.0,0.05,4.0,2.25,0.8,3.40625,0.5559895833333333,0.38671875,1.9775535894799544e-05,1.8891370580927536e-05,0.0,-2.025365707652646e-05,-8.752698538258173e-05,-3.078706074343459e-05,-7.585271754902666e-05,1.0,2.0,0.3,0.2,0.0,2.0,53,0.828125,8,0.125,64,64
6697,0.0,bg_seed,0.15,4.0,0.05,2.0,1.75,0.8,3.40625,0.5559895833333333,0.38671875,1.9775535894799544e-05,1.8891370580927536e-05,0.0,-2.025365707652646e-05,-8.752698538258173e-05,-3.078706074343459e-05,-7.585271754902666e-05,1.0,2.0,0.3,0.2,0.0,2.0,53,0.828125,8,0.125,64,64
6769,0.0,bg_seed,0.15,4.0,0.05,3.0,1.75,0.8,3.40625,0.5559895833333333,0.38671875,1.9775535894799544e-05,1.8891370580927536e-05,0.0,-2.025365707652646e-05,-8.752698538258173e-05,-3.078706074343459e-05,-7.585271754902666e-05,1.0,2.0,0.3,0.2,0.0,2.0,53,0.828125,8,0.125,64,64
6841,0.0,bg_seed,0.15,4.0,0.05,4.0,1.75,0.8,3.40625,0.5559895833333333,0.38671875,1.9775535894799544e-05,1.8891370580927536e-05,0.0,-2.025365707652646e-05,-8.752698538258173e-05,-3.078706074343459e-05,-7.585271754902666e-05,1.0,2.0,0.3,0.2,0.0,2.0,53,0.828125,8,0.125,64,64
6913,0.0,bg_seed,0.15,4.0,0.05,2.0,2.25,0.8,3.40625,0.5559895833333333,0.38671875,1.9775535894799544e-05,1.8891370580927536e-05,0.0,-2.025365707652646e-05,-8.752698538258173e-05,-3.078706074343459e-05,-7.585271754902666e-05,1.0,2.0,0.3,0.2,0.0,2.0,53,0.828125,8,0.125,64,64
6985,0.0,bg_seed,0.15,4.0,0.05,3.0,2.25,0.8,3.40625,0.5559895833333333,0.38671875,1.9775535894799544e-05,1.8891370580927536e-05,0.0,-2.025365707652646e-05,-8.752698538258173e-05,-3.078706074343459e-05,-7.585271754902666e-05,1.0,2.0,0.3,0.2,0.0,2.0,53,0.828125,8,0.125,64,64
7057,0.0,bg_seed,0.15,4.0,0.05,4.0,2.25,0.8,3.40625,0.5559895833333333,0.38671875,1.9775535894799544e-05,1.8891370580927536e-05,0.0,-2.025365707652646e-05,-8.752698538258173e-05,-3.078706074343459e-05,-7.585271754902666e-05,1.0,2.0,0.3,0.2,0.0,2.0,53,0.828125,8,0.125,64,64
230,0.0,any,0.25,4.0,0.1,2.0,1.75,0.8,3.6052631578947367,0.5438596491228069,0.38925438596491224,2.2675181671157795e-05,1.9399197455454936e-05,0.0,-1.8894936407454794e-05,-8.406652972403069e-05,-2.8997503089669242e-05,-7.193103774788252e-05,1.0,2.0,0.2,0.2,0.0,2.0,63,0.8289473684210527,10,0.13157894736842105,76,76
302,0.0,any,0.25,4.0,0.1,3.0,1.75,0.8,3.6052631578947367,0.5438596491228069,0.38925438596491224,2.2675181671157795e-05,1.9399197455454936e-05,0.0,-1.8894936407454794e-05,-8.406652972403069e-05,-2.8997503089669242e-05,-7.193103774788252e-05,1.0,2.0,0.2,0.2,0.0,2.0,63,0.8289473684210527,10,0.13157894736842105,76,76
374,0.0,any,0.25,4.0,0.1,4.0,1.75,0.8,3.6052631578947367,0.5438596491228069,0.38925438596491224,2.2675181671157795e-05,1.9399197455454936e-05,0.0,-1.8894936407454794e-05,-8.406652972403069e-05,-2.8997503089669242e-05,-7.193103774788252e-05,1.0,2.0,0.2,0.2,0.0,2.0,63,0.8289473684210527,10,0.13157894736842105,76,76
446,0.0,any,0.25,4.0,0.1,2.0,2.25,0.8,3.6052631578947367,0.5438596491228069,0.38925438596491224,2.2675181671157795e-05,1.9399197455454936e-05,0.0,-1.8894936407454794e-05,-8.406652972403069e-05,-2.8997503089669242e-05,-7.193103774788252e-05,1.0,2.0,0.2,0.2,0.0,2.0,63,0.8289473684210527,10,0.13157894736842105,76,76
518,0.0,any,0.25,4.0,0.1,3.0,2.25,0.8,3.6052631578947367,0.5438596491228069,0.38925438596491224,2.2675181671157795e-05,1.9399197455454936e-05,0.0,-1.8894936407454794e-05,-8.406652972403069e-05,-2.8997503089669242e-05,-7.193103774788252e-05,1.0,2.0,0.2,0.2,0.0,2.0,63,0.8289473684210527,10,0.13157894736842105,76,76
590,0.0,any,0.25,4.0,0.1,4.0,2.25,0.8,3.6052631578947367,0.5438596491228069,0.38925438596491224,2.2675181671157795e-05,1.9399197455454936e-05,0.0,-1.8894936407454794e-05,-8.406652972403069e-05,-2.8997503089669242e-05,-7.193103774788252e-05,1.0,2.0,0.2,0.2,0.0,2.0,63,0.8289473684210527,10,0.13157894736842105,76,76
5414,0.0,bg_seed,0.25,4.0,0.1,2.0,1.75,0.8,3.6052631578947367,0.5438596491228069,0.38925438596491224,2.2675181671157795e-05,1.9399197455454936e-05,0.0,-1.8894936407454794e-05,-8.406652972403069e-05,-2.8997503089669242e-05,-7.193103774788252e-05,1.0,2.0,0.2,0.2,0.0,2.0,63,0.8289473684210527,10,0.13157894736842105,76,76
5486,0.0,bg_seed,0.25,4.0,0.1,3.0,1.75,0.8,3.6052631578947367,0.5438596491228069,0.38925438596491224,2.2675181671157795e-05,1.9399197455454936e-05,0.0,-1.8894936407454794e-05,-8.406652972403069e-05,-2.8997503089669242e-05,-7.193103774788252e-05,1.0,2.0,0.2,0.2,0.0,2.0,63,0.8289473684210527,10,0.13157894736842105,76,76
5558,0.0,bg_seed,0.25,4.0,0.1,4.0,1.75,0.8,3.6052631578947367,0.5438596491228069,0.38925438596491224,2.2675181671157795e-05,1.9399197455454936e-05,0.0,-1.8894936407454794e-05,-8.406652972403069e-05,-2.8997503089669242e-05,-7.193103774788252e-05,1.0,2.0,0.2,0.2,0.0,2.0,63,0.8289473684210527,10,0.13157894736842105,76,76
5630,0.0,bg_seed,0.25,4.0,0.1,2.0,2.25,0.8,3.6052631578947367,0.5438596491228069,0.38925438596491224,2.2675181671157795e-05,1.9399197455454936e-05,0.0,-1.8894936407454794e-05,-8.406652972403069e-05,-2.8997503089669242e-05,-7.193103774788252e-05,1.0,2.0,0.2,0.2,0.0,2.0,63,0.8289473684210527,10,0.13157894736842105,76,76
5702,0.0,bg_seed,0.25,4.0,0.1,3.0,2.25,0.8,3.6052631578947367,0.5438596491228069,0.38925438596491224,2.2675181671157795e-05,1.9399197455454936e-05,0.0,-1.8894936407454794e-05,-8.406652972403069e-05,-2.8997503089669242e-05,-7.193103774788252e-05,1.0,2.0,0.2,0.2,0.0,2.0,63,0.8289473684210527,10,0.13157894736842105,76,76
5774,0.0,bg_seed,0.25,4.0,0.1,4.0,2.25,0.8,3.6052631578947367,0.5438596491228069,0.38925438596491224,2.2675181671157795e-05,1.9399197455454936e-05,0.0,-1.8894936407454794e-05,-8.406652972403069e-05,-2.8997503089669242e-05,-7.193103774788252e-05,1.0,2.0,0.2,0.2,0.0,2.0,63,0.8289473684210527,10,0.13157894736842105,76,76
2299,0.0,any,0.15,16.0,0.1,3.0,1.75,0.8,9.552631578947368,0.5772795734966788,0.34517998448919507,-2.312140845766082e-05,-2.131454057819111e-05,-0.02631578947368421,-5.764291566569926e-05,-0.0001866090283003043,-8.735815989838776e-05,-0.00019694169226439366,1.0,4.0,0.3,0.2,0.0,4.0,63,0.8289473684210527,8,0.10526315789473684,76,76
2371,0.0,any,0.15,16.0,0.1,4.0,1.75,0.8,9.552631578947368,0.5772795734966788,0.34517998448919507,-2.312140845766082e-05,-2.131454057819111e-05,-0.02631578947368421,-5.764291566569926e-05,-0.0001866090283003043,-8.735815989838776e-05,-0.00019694169226439366,1.0,4.0,0.3,0.2,0.0,4.0,63,0.8289473684210527,8,0.10526315789473684,76,76
7483,0.0,bg_seed,0.15,16.0,0.1,3.0,1.75,0.8,9.552631578947368,0.5772795734966788,0.34517998448919507,-2.312140845766082e-05,-2.131454057819111e-05,-0.02631578947368421,-5.764291566569926e-05,-0.0001866090283003043,-8.735815989838776e-05,-0.00019694169226439366,1.0,4.0,0.3,0.2,0.0,4.0,63,0.8289473684210527,8,0.10526315789473684,76,76
7555,0.0,bg_seed,0.15,16.0,0.1,4.0,1.75,0.8,9.552631578947368,0.5772795734966788,0.34517998448919507,-2.312140845766082e-05,-2.131454057819111e-05,-0.02631578947368421,-5.764291566569926e-05,-0.0001866090283003043,-8.735815989838776e-05,-0.00019694169226439366,1.0,4.0,0.3,0.2,0.0,4.0,63,0.8289473684210527,8,0.10526315789473684,76,76
884,0.0,any,0.25,4.0,0.1,2.0,1.75,0.8,3.707317073170732,0.5467479674796747,0.3821138211382114,6.878776665103571e-05,4.9536097986513985e-05,0.0,-1.3831600626439562e-05,-8.641519872547434e-05,-2.450014007538401e-05,-7.50515264980397e-05,1.0,4.0,0.2,0.2,0.0,4.0,34,0.8292682926829268,5,0.12195121951219512,41,41
956,0.0,any,0.25,4.0,0.1,3.0,1.75,0.8,3.707317073170732,0.5467479674796747,0.3821138211382114,6.878776665103571e-05,4.9536097986513985e-05,0.0,-1.3831600626439562e-05,-8.641519872547434e-05,-2.450014007538401e-05,-7.50515264980397e-05,1.0,4.0,0.2,0.2,0.0,4.0,34,0.8292682926829268,5,0.12195121951219512,41,41
1028,0.0,any,0.25,4.0,0.1,4.0,1.75,0.8,3.707317073170732,0.5467479674796747,0.3821138211382114,6.878776665103571e-05,4.9536097986513985e-05,0.0,-1.3831600626439562e-05,-8.641519872547434e-05,-2.450014007538401e-05,-7.50515264980397e-05,1.0,4.0,0.2,0.2,0.0,4.0,34,0.8292682926829268,5,0.12195121951219512,41,41
1100,0.0,any,0.25,4.0,0.1,2.0,2.25,0.8,3.707317073170732,0.5467479674796747,0.3821138211382114,6.878776665103571e-05,4.9536097986513985e-05,0.0,-1.3831600626439562e-05,-8.641519872547434e-05,-2.450014007538401e-05,-7.50515264980397e-05,1.0,4.0,0.2,0.2,0.0,4.0,34,0.8292682926829268,5,0.12195121951219512,41,41
1172,0.0,any,0.25,4.0,0.1,3.0,2.25,0.8,3.707317073170732,0.5467479674796747,0.3821138211382114,6.878776665103571e-05,4.9536097986513985e-05,0.0,-1.3831600626439562e-05,-8.641519872547434e-05,-2.450014007538401e-05,-7.50515264980397e-05,1.0,4.0,0.2,0.2,0.0,4.0,34,0.8292682926829268,5,0.12195121951219512,41,41
1244,0.0,any,0.25,4.0,0.1,4.0,2.25,0.8,3.707317073170732,0.5467479674796747,0.3821138211382114,6.878776665103571e-05,4.9536097986513985e-05,0.0,-1.3831600626439562e-05,-8.641519872547434e-05,-2.450014007538401e-05,-7.50515264980397e-05,1.0,4.0,0.2,0.2,0.0,4.0,34,0.8292682926829268,5,0.12195121951219512,41,41
6068,0.0,bg_seed,0.25,4.0,0.1,2.0,1.75,0.8,3.707317073170732,0.5467479674796747,0.3821138211382114,6.878776665103571e-05,4.9536097986513985e-05,0.0,-1.3831600626439562e-05,-8.641519872547434e-05,-2.450014007538401e-05,-7.50515264980397e-05,1.0,4.0,0.2,0.2,0.0,4.0,34,0.8292682926829268,5,0.12195121951219512,41,41
6140,0.0,bg_seed,0.25,4.0,0.1,3.0,1.75,0.8,3.707317073170732,0.5467479674796747,0.3821138211382114,6.878776665103571e-05,4.9536097986513985e-05,0.0,-1.3831600626439562e-05,-8.641519872547434e-05,-2.450014007538401e-05,-7.50515264980397e-05,1.0,4.0,0.2,0.2,0.0,4.0,34,0.8292682926829268,5,0.12195121951219512,41,41
6212,0.0,bg_seed,0.25,4.0,0.1,4.0,1.75,0.8,3.707317073170732,0.5467479674796747,0.3821138211382114,6.878776665103571e-05,4.9536097986513985e-05,0.0,-1.3831600626439562e-05,-8.641519872547434e-05,-2.450014007538401e-05,-7.50515264980397e-05,1.0,4.0,0.2,0.2,0.0,4.0,34,0.8292682926829268,5,0.12195121951219512,41,41
6284,0.0,bg_seed,0.25,4.0,0.1,2.0,2.25,0.8,3.707317073170732,0.5467479674796747,0.3821138211382114,6.878776665103571e-05,4.9536097986513985e-05,0.0,-1.3831600626439562e-05,-8.641519872547434e-05,-2.450014007538401e-05,-7.50515264980397e-05,1.0,4.0,0.2,0.2,0.0,4.0,34,0.8292682926829268,5,0.12195121951219512,41,41
6356,0.0,bg_seed,0.25,4.0,0.1,3.0,2.25,0.8,3.707317073170732,0.5467479674796747,0.3821138211382114,6.878776665103571e-05,4.9536097986513985e-05,0.0,-1.3831600626439562e-05,-8.641519872547434e-05,-2.450014007538401e-05,-7.50515264980397e-05,1.0,4.0,0.2,0.2,0.0,4.0,34,0.8292682926829268,5,0.12195121951219512,41,41
6428,0.0,bg_seed,0.25,4.0,0.1,4.0,2.25,0.8,3.707317073170732,0.5467479674796747,0.3821138211382114,6.878776665103571e-05,4.9536097986513985e-05,0.0,-1.3831600626439562e-05,-8.641519872547434e-05,-2.450014007538401e-05,-7.50515264980397e-05,1.0,4.0,0.2,0.2,0.0,4.0,34,0.8292682926829268,5,0.12195121951219512,41,41
2612,0.0,any,0.25,4.0,0.1,2.0,1.25,0.8,3.707317073170732,0.5711382113821137,0.35772357723577236,6.10754145569909e-05,4.2642443947222736e-05,0.0,-1.4240953290165017e-05,-7.625010591757427e-05,-2.5289425303288675e-05,-6.971719787649328e-05,1.0,2.0,0.45,0.2,0.0,4.0,34,0.8292682926829268,5,0.12195121951219512,41,41
2684,0.0,any,0.25,4.0,0.1,3.0,1.25,0.8,3.707317073170732,0.5711382113821137,0.35772357723577236,6.10754145569909e-05,4.2642443947222736e-05,0.0,-1.4240953290165017e-05,-7.625010591757427e-05,-2.5289425303288675e-05,-6.971719787649328e-05,1.0,2.0,0.45,0.2,0.0,4.0,34,0.8292682926829268,5,0.12195121951219512,41,41
2756,0.0,any,0.25,4.0,0.1,4.0,1.25,0.8,3.707317073170732,0.5711382113821137,0.35772357723577236,6.10754145569909e-05,4.2642443947222736e-05,0.0,-1.4240953290165017e-05,-7.625010591757427e-05,-2.5289425303288675e-05,-6.971719787649328e-05,1.0,2.0,0.45,0.2,0.0,4.0,34,0.8292682926829268,5,0.12195121951219512,41,41
7796,0.0,bg_seed,0.25,4.0,0.1,2.0,1.25,0.8,3.707317073170732,0.5711382113821137,0.35772357723577236,6.10754145569909e-05,4.2642443947222736e-05,0.0,-1.4240953290165017e-05,-7.625010591757427e-05,-2.5289425303288675e-05,-6.971719787649328e-05,1.0,2.0,0.45,0.2,0.0,4.0,34,0.8292682926829268,5,0.12195121951219512,41,41
7868,0.0,bg_seed,0.25,4.0,0.1,3.0,1.25,0.8,3.707317073170732,0.5711382113821137,0.35772357723577236,6.10754145569909e-05,4.2642443947222736e-05,0.0,-1.4240953290165017e-05,-7.625010591757427e-05,-2.5289425303288675e-05,-6.971719787649328e-05,1.0,2.0,0.45,0.2,0.0,4.0,34,0.8292682926829268,5,0.12195121951219512,41,41
7940,0.0,bg_seed,0.25,4.0,0.1,4.0,1.25,0.8,3.707317073170732,0.5711382113821137,0.35772357723577236,6.10754145569909e-05,4.2642443947222736e-05,0.0,-1.4240953290165017e-05,-7.625010591757427e-05,-2.5289425303288675e-05,-6.971719787649328e-05,1.0,2.0,0.45,0.2,0.0,4.0,34,0.8292682926829268,5,0.12195121951219512,41,41
2827,0.0,any,0.15,4.0,0.1,2.0,1.75,0.8,3.5121951219512195,0.5467479674796747,0.36991869918699183,4.625456899060698e-05,3.2336365704578765e-05,0.0,-1.1634954746452833e-05,-7.354202931857309e-05,-2.087368431173314e-05,-6.363529542447306e-05,1.0,2.0,0.45,0.2,0.0,4.0,34,0.8292682926829268,5,0.12195121951219512,41,41
2899,0.0,any,0.15,4.0,0.1,3.0,1.75,0.8,3.5121951219512195,0.5467479674796747,0.36991869918699183,4.625456899060698e-05,3.2336365704578765e-05,0.0,-1.1634954746452833e-05,-7.354202931857309e-05,-2.087368431173314e-05,-6.363529542447306e-05,1.0,2.0,0.45,0.2,0.0,4.0,34,0.8292682926829268,5,0.12195121951219512,41,41
2971,0.0,any,0.15,4.0,0.1,4.0,1.75,0.8,3.5121951219512195,0.5467479674796747,0.36991869918699183,4.625456899060698e-05,3.2336365704578765e-05,0.0,-1.1634954746452833e-05,-7.354202931857309e-05,-2.087368431173314e-05,-6.363529542447306e-05,1.0,2.0,0.45,0.2,0.0,4.0,34,0.8292682926829268,5,0.12195121951219512,41,41
3043,0.0,any,0.15,4.0,0.1,2.0,2.25,0.8,3.5121951219512195,0.5467479674796747,0.36991869918699183,4.625456899060698e-05,3.2336365704578765e-05,0.0,-1.1634954746452833e-05,-7.354202931857309e-05,-2.087368431173314e-05,-6.363529542447306e-05,1.0,2.0,0.45,0.2,0.0,4.0,34,0.8292682926829268,5,0.12195121951219512,41,41
3115,0.0,any,0.15,4.0,0.1,3.0,2.25,0.8,3.5121951219512195,0.5467479674796747,0.36991869918699183,4.625456899060698e-05,3.2336365704578765e-05,0.0,-1.1634954746452833e-05,-7.354202931857309e-05,-2.087368431173314e-05,-6.363529542447306e-05,1.0,2.0,0.45,0.2,0.0,4.0,34,0.8292682926829268,5,0.12195121951219512,41,41
3187,0.0,any,0.15,4.0,0.1,4.0,2.25,0.8,3.5121951219512195,0.5467479674796747,0.36991869918699183,4.625456899060698e-05,3.2336365704578765e-05,0.0,-1.1634954746452833e-05,-7.354202931857309e-05,-2.087368431173314e-05,-6.363529542447306e-05,1.0,2.0,0.45,0.2,0.0,4.0,34,0.8292682926829268,5,0.12195121951219512,41,41
8011,0.0,bg_seed,0.15,4.0,0.1,2.0,1.75,0.8,3.5121951219512195,0.5467479674796747,0.36991869918699183,4.625456899060698e-05,3.2336365704578765e-05,0.0,-1.1634954746452833e-05,-7.354202931857309e-05,-2.087368431173314e-05,-6.363529542447306e-05,1.0,2.0,0.45,0.2,0.0,4.0,34,0.8292682926829268,5,0.12195121951219512,41,41
8083,0.0,bg_seed,0.15,4.0,0.1,3.0,1.75,0.8,3.5121951219512195,0.5467479674796747,0.36991869918699183,4.625456899060698e-05,3.2336365704578765e-05,0.0,-1.1634954746452833e-05,-7.354202931857309e-05,-2.087368431173314e-05,-6.363529542447306e-05,1.0,2.0,0.45,0.2,0.0,4.0,34,0.8292682926829268,5,0.12195121951219512,41,41
8155,0.0,bg_seed,0.15,4.0,0.1,4.0,1.75,0.8,3.5121951219512195,0.5467479674796747,0.36991869918699183,4.625456899060698e-05,3.2336365704578765e-05,0.0,-1.1634954746452833e-05,-7.354202931857309e-05,-2.087368431173314e-05,-6.363529542447306e-05,1.0,2.0,0.45,0.2,0.0,4.0,34,0.8292682926829268,5,0.12195121951219512,41,41
8227,0.0,bg_seed,0.15,4.0,0.1,2.0,2.25,0.8,3.5121951219512195,0.5467479674796747,0.36991869918699183,4.625456899060698e-05,3.2336365704578765e-05,0.0,-1.1634954746452833e-05,-7.354202931857309e-05,-2.087368431173314e-05,-6.363529542447306e-05,1.0,2.0,0.45,0.2,0.0,4.0,34,0.8292682926829268,5,0.12195121951219512,41,41
8299,0.0,bg_seed,0.15,4.0,0.1,3.0,2.25,0.8,3.5121951219512195,0.5467479674796747,0.36991869918699183,4.625456899060698e-05,3.2336365704578765e-05,0.0,-1.1634954746452833e-05,-7.354202931857309e-05,-2.087368431173314e-05,-6.363529542447306e-05,1.0,2.0,0.45,0.2,0.0,4.0,34,0.8292682926829268,5,0.12195121951219512,41,41
