accepted,accepted_images,mean_delta_boundary_f1,mean_delta_boundary_iou,mean_delta_dice,mean_delta_gap_region_fp_rate,mean_delta_iou,mean_delta_recall,precision_useful,risk,risk_rate,risk_threshold,useful,useful_threshold
45,45,-0.00038567947131877155,-0.0003022801962953875,-0.00011274244406558824,-0.0005387957003683073,-0.0001841620943770371,-0.0004160943747555996,0.28888888888888886,31,0.6888888888888889,0.45,13,0.55
63,63,-0.0005615251984463926,-0.0004567512751825253,-0.00014049140274993843,-0.0004559754558969276,-0.00023814591412408157,-0.0004588300196104015,0.23809523809523808,46,0.7301587301587301,0.5,15,0.55
66,66,-0.0005692261167698935,-0.0004602105067710549,-0.00015902877835948843,-0.0004409272134262235,-0.0002663604561702867,-0.00048211780196316835,0.22727272727272727,49,0.7424242424242424,0.55,15,0.55
67,67,-0.0005672149975960393,-0.00045752323801355444,-0.0001605054064183855,-0.0004343462102407575,-0.00026893106868629095,-0.0004820404280467998,0.22388059701492538,50,0.746268656716418,0.6,15,0.55
67,67,-0.0005672149975960393,-0.00045752323801355444,-0.0001605054064183855,-0.0004343462102407575,-0.00026893106868629095,-0.0004820404280467998,0.22388059701492538,50,0.746268656716418,0.65,15,0.55
67,67,-0.0005672149975960393,-0.00045752323801355444,-0.0001605054064183855,-0.0004343462102407575,-0.00026893106868629095,-0.0004820404280467998,0.22388059701492538,50,0.746268656716418,0.7,15,0.55
67,67,-0.0005672149975960393,-0.00045752323801355444,-0.0001605054064183855,-0.0004343462102407575,-0.00026893106868629095,-0.0004820404280467998,0.22388059701492538,50,0.746268656716418,0.75,15,0.55
67,67,-0.0005672149975960393,-0.00045752323801355444,-0.0001605054064183855,-0.0004343462102407575,-0.00026893106868629095,-0.0004820404280467998,0.22388059701492538,50,0.746268656716418,0.8,15,0.55
0,0,,,,,,,0.0,0,0.0,0.1,0,0.6
1,1,-0.000995668184094134,-0.0006728526340514518,-0.0002636588791877781,-0.0004067445644135581,-0.0004092412272708179,-0.0005704913356628927,0.0,1,1.0,0.15,0,0.6
1,1,-0.000995668184094134,-0.0006728526340514518,-0.0002636588791877781,-0.0004067445644135581,-0.0004092412272708179,-0.0005704913356628927,0.0,1,1.0,0.2,0,0.6
1,1,-0.000995668184094134,-0.0006728526340514518,-0.0002636588791877781,-0.0004067445644135581,-0.0004092412272708179,-0.0005704913356628927,0.0,1,1.0,0.25,0,0.6
2,2,-0.0005630266525217531,-0.00039247118437087114,-5.226571951899572e-06,-0.0004799209547731442,7.526227418064302e-06,-0.00028524566783144634,0.0,2,1.0,0.3,0,0.6
9,9,-0.0010585258480761324,-0.0008512354398677251,-0.00023005583464001203,-0.00019524905208144483,-0.0003858094097693628,-0.000516489593721439,0.0,9,1.0,0.35,0,0.6
23,23,-0.0008408387676337219,-0.0007320624534653047,-0.0002095384824153728,-0.0003404599988695098,-0.0003546954469622006,-0.0005048433600888729,0.13043478260869565,19,0.8260869565217391,0.4,3,0.6
38,38,-0.0005147933883017127,-0.00041058358036339494,-0.000157066496525877,-0.000446803043124913,-0.0002552196838728102,-0.00045090454743644174,0.2631578947368421,27,0.7105263157894737,0.45,10,0.6
55,55,-0.0005562529008692963,-0.00045506620586859356,-0.0001612662090167406,-0.000444195647557712,-0.0002710024044345646,-0.0004842747820799823,0.2545454545454545,39,0.7090909090909091,0.5,14,0.6
55,55,-0.0005562529008692963,-0.00045506620586859356,-0.0001612662090167406,-0.000444195647557712,-0.0002710024044345646,-0.0004842747820799823,0.2545454545454545,39,0.7090909090909091,0.55,14,0.6
55,55,-0.0005562529008692963,-0.00045506620586859356,-0.0001612662090167406,-0.000444195647557712,-0.0002710024044345646,-0.0004842747820799823,0.2545454545454545,39,0.7090909090909091,0.6,14,0.6
55,55,-0.0005562529008692963,-0.00045506620586859356,-0.0001612662090167406,-0.000444195647557712,-0.0002710024044345646,-0.0004842747820799823,0.2545454545454545,39,0.7090909090909091,0.65,14,0.6
55,55,-0.0005562529008692963,-0.00045506620586859356,-0.0001612662090167406,-0.000444195647557712,-0.0002710024044345646,-0.0004842747820799823,0.2545454545454545,39,0.7090909090909091,0.7,14,0.6
55,55,-0.0005562529008692963,-0.00045506620586859356,-0.0001612662090167406,-0.000444195647557712,-0.0002710024044345646,-0.0004842747820799823,0.2545454545454545,39,0.7090909090909091,0.75,14,0.6
55,55,-0.0005562529008692963,-0.00045506620586859356,-0.0001612662090167406,-0.000444195647557712,-0.0002710024044345646,-0.0004842747820799823,0.2545454545454545,39,0.7090909090909091,0.8,14,0.6
0,0,,,,,,,0.0,0,0.0,0.1,0,0.65
1,1,-0.000995668184094134,-0.0006728526340514518,-0.0002636588791877781,-0.0004067445644135581,-0.0004092412272708179,-0.0005704913356628927,0.0,1,1.0,0.15,0,0.65
1,1,-0.000995668184094134,-0.0006728526340514518,-0.0002636588791877781,-0.0004067445644135581,-0.0004092412272708179,-0.0005704913356628927,0.0,1,1.0,0.2,0,0.65
1,1,-0.000995668184094134,-0.0006728526340514518,-0.0002636588791877781,-0.0004067445644135581,-0.0004092412272708179,-0.0005704913356628927,0.0,1,1.0,0.25,0,0.65
2,2,-0.0005630266525217531,-0.00039247118437087114,-5.226571951899572e-06,-0.0004799209547731442,7.526227418064302e-06,-0.00028524566783144634,0.0,2,1.0,0.3,0,0.65
9,9,-0.0010585258480761324,-0.0008512354398677251,-0.00023005583464001203,-0.00019524905208144483,-0.0003858094097693628,-0.000516489593721439,0.0,9,1.0,0.35,0,0.65
15,15,-0.0009746746868855997,-0.0007994178603283386,-0.00022102734184005582,-0.00021727781515542925,-0.000374485776754252,-0.0004957308374394713,0.06666666666666667,14,0.9333333333333333,0.4,1,0.65
20,20,-0.0005393257815726596,-0.0004311874774261634,-0.0001818808200614086,-0.0003442159792178469,-0.0003097331158083361,-0.000481052601818488,0.2,16,0.8,0.45,4,0.65
23,23,-0.0003915423901403773,-0.0003298312112791617,-0.00021465131249729183,-0.0003709266878207439,-0.00035987424158536683,-0.0005358341620302667,0.21739130434782608,17,0.7391304347826086,0.5,5,0.65
23,23,-0.0003915423901403773,-0.0003298312112791617,-0.00021465131249729183,-0.0003709266878207439,-0.00035987424158536683,-0.0005358341620302667,0.21739130434782608,17,0.7391304347826086,0.55,5,0.65
23,23,-0.0003915423901403773,-0.0003298312112791617,-0.00021465131249729183,-0.0003709266878207439,-0.00035987424158536683,-0.0005358341620302667,0.21739130434782608,17,0.7391304347826086,0.6,5,0.65
23,23,-0.0003915423901403773,-0.0003298312112791617,-0.00021465131249729183,-0.0003709266878207439,-0.00035987424158536683,-0.0005358341620302667,0.21739130434782608,17,0.7391304347826086,0.65,5,0.65
23,23,-0.0003915423901403773,-0.0003298312112791617,-0.00021465131249729183,-0.0003709266878207439,-0.00035987424158536683,-0.0005358341620302667,0.21739130434782608,17,0.7391304347826086,0.7,5,0.65
23,23,-0.0003915423901403773,-0.0003298312112791617,-0.00021465131249729183,-0.0003709266878207439,-0.00035987424158536683,-0.0005358341620302667,0.21739130434782608,17,0.7391304347826086,0.75,5,0.65
23,23,-0.0003915423901403773,-0.0003298312112791617,-0.00021465131249729183,-0.0003709266878207439,-0.00035987424158536683,-0.0005358341620302667,0.21739130434782608,17,0.7391304347826086,0.8,5,0.65
0,0,,,,,,,0.0,0,0.0,0.1,0,0.7
1,1,-0.000995668184094134,-0.0006728526340514518,-0.0002636588791877781,-0.0004067445644135581,-0.0004092412272708179,-0.0005704913356628927,0.0,1,1.0,0.15,0,0.7
1,1,-0.000995668184094134,-0.0006728526340514518,-0.0002636588791877781,-0.0004067445644135581,-0.0004092412272708179,-0.0005704913356628927,0.0,1,1.0,0.2,0,0.7
1,1,-0.000995668184094134,-0.0006728526340514518,-0.0002636588791877781,-0.0004067445644135581,-0.0004092412272708179,-0.0005704913356628927,0.0,1,1.0,0.25,0,0.7
2,2,-0.0005630266525217531,-0.00039247118437087114,-5.226571951899572e-06,-0.0004799209547731442,7.526227418064302e-06,-0.00028524566783144634,0.0,2,1.0,0.3,0,0.7
7,7,-0.0013417752602508343,-0.0010795799415228172,-0.00024222952775906518,-0.000226974345157346,-0.00041442453843912715,-0.0005608726645777162,0.0,7,1.0,0.35,0,0.7
8,8,-0.001345905393816918,-0.0010947219434819314,-0.00023861537466374205,-0.00027860452129191936,-0.0004090428958404835,-0.0005756820597663664,0.0,8,1.0,0.4,0,0.7
10,10,-0.0006620462466249255,-0.0005133028132637107,-0.00013308749111107243,-0.0005148902506866351,-0.00023030714821330455,-0.0004817867621459415,0.2,8,0.8,0.45,2,0.7
10,10,-0.0006620462466249255,-0.0005133028132637107,-0.00013308749111107243,-0.0005148902506866351,-0.00023030714821330455,-0.0004817867621459415,0.2,8,0.8,0.5,2,0.7
10,10,-0.0006620462466249255,-0.0005133028132637107,-0.00013308749111107243,-0.0005148902506866351,-0.00023030714821330455,-0.0004817867621459415,0.2,8,0.8,0.55,2,0.7
10,10,-0.0006620462466249255,-0.0005133028132637107,-0.00013308749111107243,-0.0005148902506866351,-0.00023030714821330455,-0.0004817867621459415,0.2,8,0.8,0.6,2,0.7
10,10,-0.0006620462466249255,-0.0005133028132637107,-0.00013308749111107243,-0.0005148902506866351,-0.00023030714821330455,-0.0004817867621459415,0.2,8,0.8,0.65,2,0.7
10,10,-0.0006620462466249255,-0.0005133028132637107,-0.00013308749111107243,-0.0005148902506866351,-0.00023030714821330455,-0.0004817867621459415,0.2,8,0.8,0.7,2,0.7
10,10,-0.0006620462466249255,-0.0005133028132637107,-0.00013308749111107243,-0.0005148902506866351,-0.00023030714821330455,-0.0004817867621459415,0.2,8,0.8,0.75,2,0.7
10,10,-0.0006620462466249255,-0.0005133028132637107,-0.00013308749111107243,-0.0005148902506866351,-0.00023030714821330455,-0.0004817867621459415,0.2,8,0.8,0.8,2,0.7
0,0,,,,,,,0.0,0,0.0,0.1,0,0.75
1,1,-0.000995668184094134,-0.0006728526340514518,-0.0002636588791877781,-0.0004067445644135581,-0.0004092412272708179,-0.0005704913356628927,0.0,1,1.0,0.15,0,0.75
1,1,-0.000995668184094134,-0.0006728526340514518,-0.0002636588791877781,-0.0004067445644135581,-0.0004092412272708179,-0.0005704913356628927,0.0,1,1.0,0.2,0,0.75
1,1,-0.000995668184094134,-0.0006728526340514518,-0.0002636588791877781,-0.0004067445644135581,-0.0004092412272708179,-0.0005704913356628927,0.0,1,1.0,0.25,0,0.75
1,1,-0.000995668184094134,-0.0006728526340514518,-0.0002636588791877781,-0.0004067445644135581,-0.0004092412272708179,-0.0005704913356628927,0.0,1,1.0,0.3,0,0.75
2,2,-0.0008279046554475755,-0.000607783930453562,-0.00032843093082302044,-0.0002787756904408384,-0.0005541860228022721,-0.0006876181753572852,0.0,2,1.0,0.35,0,0.75
3,3,-0.0010102085465582185,-0.0008054279393676181,-0.0002900593882141737,-0.0003991890450385366,-0.000493247814418174,-0.0006848613922671628,0.0,3,1.0,0.4,0,0.75
3,3,-0.0010102085465582185,-0.0008054279393676181,-0.0002900593882141737,-0.0003991890450385366,-0.000493247814418174,-0.0006848613922671628,0.0,3,1.0,0.45,0,0.75
3,3,-0.0010102085465582185,-0.0008054279393676181,-0.0002900593882141737,-0.0003991890450385366,-0.000493247814418174,-0.0006848613922671628,0.0,3,1.0,0.5,0,0.75
3,3,-0.0010102085465582185,-0.0008054279393676181,-0.0002900593882141737,-0.0003991890450385366,-0.000493247814418174,-0.0006848613922671628,0.0,3,1.0,0.55,0,0.75
3,3,-0.0010102085465582185,-0.0008054279393676181,-0.0002900593882141737,-0.0003991890450385366,-0.000493247814418174,-0.0006848613922671628,0.0,3,1.0,0.6,0,0.75
3,3,-0.0010102085465582185,-0.0008054279393676181,-0.0002900593882141737,-0.0003991890450385366,-0.000493247814418174,-0.0006848613922671628,0.0,3,1.0,0.65,0,0.75
3,3,-0.0010102085465582185,-0.0008054279393676181,-0.0002900593882141737,-0.0003991890450385366,-0.000493247814418174,-0.0006848613922671628,0.0,3,1.0,0.7,0,0.75
3,3,-0.0010102085465582185,-0.0008054279393676181,-0.0002900593882141737,-0.0003991890450385366,-0.000493247814418174,-0.0006848613922671628,0.0,3,1.0,0.75,0,0.75
3,3,-0.0010102085465582185,-0.0008054279393676181,-0.0002900593882141737,-0.0003991890450385366,-0.000493247814418174,-0.0006848613922671628,0.0,3,1.0,0.8,0,0.75
0,0,,,,,,,0.0,0,0.0,0.1,0,0.8
1,1,-0.000995668184094134,-0.0006728526340514518,-0.0002636588791877781,-0.0004067445644135581,-0.0004092412272708179,-0.0005704913356628927,0.0,1,1.0,0.15,0,0.8
1,1,-0.000995668184094134,-0.0006728526340514518,-0.0002636588791877781,-0.0004067445644135581,-0.0004092412272708179,-0.0005704913356628927,0.0,1,1.0,0.2,0,0.8
1,1,-0.000995668184094134,-0.0006728526340514518,-0.0002636588791877781,-0.0004067445644135581,-0.0004092412272708179,-0.0005704913356628927,0.0,1,1.0,0.25,0,0.8
1,1,-0.000995668184094134,-0.0006728526340514518,-0.0002636588791877781,-0.0004067445644135581,-0.0004092412272708179,-0.0005704913356628927,0.0,1,1.0,0.3,0,0.8
1,1,-0.000995668184094134,-0.0006728526340514518,-0.0002636588791877781,-0.0004067445644135581,-0.0004092412272708179,-0.0005704913356628927,0.0,1,1.0,0.35,0,0.8
1,1,-0.000995668184094134,-0.0006728526340514518,-0.0002636588791877781,-0.0004067445644135581,-0.0004092412272708179,-0.0005704913356628927,0.0,1,1.0,0.4,0,0.8
1,1,-0.000995668184094134,-0.0006728526340514518,-0.0002636588791877781,-0.0004067445644135581,-0.0004092412272708179,-0.0005704913356628927,0.0,1,1.0,0.45,0,0.8
1,1,-0.000995668184094134,-0.0006728526340514518,-0.0002636588791877781,-0.0004067445644135581,-0.0004092412272708179,-0.0005704913356628927,0.0,1,1.0,0.5,0,0.8
1,1,-0.000995668184094134,-0.0006728526340514518,-0.0002636588791877781,-0.0004067445644135581,-0.0004092412272708179,-0.0005704913356628927,0.0,1,1.0,0.55,0,0.8
1,1,-0.000995668184094134,-0.0006728526340514518,-0.0002636588791877781,-0.0004067445644135581,-0.0004092412272708179,-0.0005704913356628927,0.0,1,1.0,0.6,0,0.8
1,1,-0.000995668184094134,-0.0006728526340514518,-0.0002636588791877781,-0.0004067445644135581,-0.0004092412272708179,-0.0005704913356628927,0.0,1,1.0,0.65,0,0.8
1,1,-0.000995668184094134,-0.0006728526340514518,-0.0002636588791877781,-0.0004067445644135581,-0.0004092412272708179,-0.0005704913356628927,0.0,1,1.0,0.7,0,0.8
1,1,-0.000995668184094134,-0.0006728526340514518,-0.0002636588791877781,-0.0004067445644135581,-0.0004092412272708179,-0.0005704913356628927,0.0,1,1.0,0.75,0,0.8
1,1,-0.000995668184094134,-0.0006728526340514518,-0.0002636588791877781,-0.0004067445644135581,-0.0004092412272708179,-0.0005704913356628927,0.0,1,1.0,0.8,0,0.8
